state_2019,constituency_id_2019,constituency_id,constituency_2019,party_2019,winner_2019,vote_share_2019,state_2024,constituency_id_2024,constituency_2024,party_2024,winner_2024,vote_share_2024,state,constituency,seat_flipped,max_positive_swing,max_negative_swing,avg_abs_swing,swing_range,top2_margin_pct,effective_num_parties,winner_vote_share,margin_votes,winner_vote_share_change,flip_score,close_margin_score,fragmentation_score,swing_score,volatility_score
Madhya Pradesh,MADHYA_PRADESH__REWA,MADHYA_PRADESH__REWA,REWA,BJP,JANARDAN MISHRA,57.61346398868592,Madhya Pradesh,MADHYA_PRADESH__REWA,REWA,BJP,JANARDAN MISHRA,52.00347663563617,Madhya Pradesh,REWA,False,4.199985275219234,-5.609987353049753,0.43729865637720416,9.809972628268987,21.061746225203645,2.613262966152691,52.00347663563617,193374.0,-5.609987353049753,0,0.0,13.066314830763455,0.8745973127544083,13.940912143517863
Jharkhand,JHARKHAND__DHANBAD,JHARKHAND__DHANBAD,Dhanbad,BJP,PASHUPATI NATH SINGH,66.02991498359297,Jharkhand,JHARKHAND__DHANBAD,Dhanbad,BJP,DULU MAHATO,55.26387475691645,Jharkhand,Dhanbad,False,5.495699112850748,-10.766040226676523,0.7544437714000006,16.26173933952727,23.219984215763645,2.4284889249327146,55.26387475691645,331583.0,-10.766040226676523,0,0.0,12.142444624663574,1.5088875428000013,13.651332167463575
Gujarat,GUJARAT__BHAVNAGAR,GUJARAT__BHAVNAGAR,Bhavnagar,BJP,DR.BHARATIBEN DHIRUBHAI SHIYAL,63.50584233428312,Gujarat,GUJARAT__BHAVNAGAR,Bhavnagar,BJP,NIMUBEN JAYANTIBHAI BAMBHANIYA (NIMUBEN BAMBHANIYA),68.45503193179735,Gujarat,Bhavnagar,False,24.97956517753468,-31.860241107330506,2.0928114587746443,56.83980628486519,43.47546675426267,1.8811058201463409,68.45503193179735,455289.0,4.949189597514227,0,0.0,9.405529100731705,4.1856229175492885,13.591152018280994
Tamil Nadu,TAMIL_NADU__CHENNAI_CENTRAL,TAMIL_NADU__CHENNAI_CENTRAL,Chennai central,DMK,DAYANIDHI MARAN,57.15335158189573,Tamil Nadu,TAMIL_NADU__CHENNAI_CENTRAL,CHENNAI CENTRAL,DMK,DAYANIDHI MARAN,56.648903769630785,Tamil Nadu,CHENNAI CENTRAL,False,23.155051885636695,-18.76516646508371,0.2626848606406001,41.920218350720404,33.49385188399409,2.574021347055115,56.648903769630785,244689.0,-0.5044478122649423,0,0.0,12.870106735275575,0.5253697212812002,13.395476456556775
Maharashtra,MAHARASHTRA__JALGAON,MAHARASHTRA__JALGAON,Jalgaon,BJP,Unmesh Bhaiyyasaheb Patil,65.5967184825187,Maharashtra,MAHARASHTRA__JALGAON,Jalgaon,BJP,SMITA UDAY WAGH,57.66544996250704,Maharashtra,Jalgaon,False,36.15347059945124,-27.77390315149544,1.277412495730385,63.92737375094668,21.5119793630558,2.155958152823786,57.66544996250704,251594.0,-7.931268520011656,0,0.0,10.77979076411893,2.55482499146077,13.3346157555797
Gujarat,GUJARAT__DAHOD,GUJARAT__DAHOD,Dahod,BJP,JASHVANTSINH SUMANBHAI BHABHOR,52.836122993344695,Gujarat,GUJARAT__DAHOD,Dahod,BJP,JASWANTSINH SUMANBHAI BHABHOR,61.58621972397241,Gujarat,Dahod,False,8.750096730627718,-9.08694906558802,1.4516833996957694,17.837045796215737,29.838039012996585,2.0777660963729145,61.58621972397241,333677.0,8.750096730627718,0,0.0,10.388830481864574,2.903366799391539,13.292197281256112
Assam,ASSAM__TEZPUR,ASSAM__SONITPUR,Tezpur,BJP,PALLAB LOCHAN DAS,57.48347331027831,Assam,ASSAM__SONITPUR,Sonitpur,BJP,RANJIT DUTTA,60.2101099910902,Assam,Sonitpur,False,2.726636680811886,-4.919352617678477,1.287132060041046,7.645989298490363,28.04943545357743,2.140518035862787,60.2101099910902,361408.0,2.726636680811886,0,0.0,10.702590179313935,2.574264120082092,13.276854299396028
Uttar Pradesh,UTTAR_PRADESH__MAINPURI,UTTAR_PRADESH__MAINPURI,Mainpuri,SP,MULAYAM SINGH YADAV,53.75487190200283,Uttar Pradesh,UTTAR_PRADESH__MAINPURI,Mainpuri,SP,DIMPLE YADAV,56.78555536896673,Uttar Pradesh,Mainpuri,False,6.3390230272739085,-8.331591141072295,1.0852172983495434,14.670614168346203,21.02814866258511,2.2008635834820223,56.78555536896673,221639.0,3.0306834669639002,0,0.0,11.004317917410111,2.170434596699087,13.174752514109198
Madhya Pradesh,MADHYA_PRADESH__KHANDWA,MADHYA_PRADESH__KHANDWA,KHANDWA,BJP,NANDKUMAR SINGH CHOUHAN (NANDU BHAIYA),57.14101807868198,Madhya Pradesh,MADHYA_PRADESH__KHANDWA,KHANDWA,BJP,GYANESHWAR PATIL,57.035044316124775,Madhya Pradesh,KHANDWA,False,0.6635447021748746,-0.5284925531523603,0.1928897801962238,1.192037255327235,17.848826677209622,2.087406171444114,57.035044316124775,269971.0,-0.10597376255720548,0,2.1511733227903775,10.43703085722057,0.3857795603924476,12.973983740403396
Telangana,TELANGANA__NALGONDA,TELANGANA__NALGONDA,Nalgonda,INC,UTTAM KUMAR REDDY NALAMADA,44.741571638415486,Telangana,TELANGANA__NALGONDA,Nalgonda,INC,KUNDURU RAGHUVEER,60.504704070895855,Telangana,Nalgonda,False,16.84895134241131,-42.5571764297616,0.5548046230128656,59.40612777217291,43.19174835920649,2.354716295955941,60.504704070895855,559905.0,15.763132432480369,0,0.0,11.773581479779704,1.1096092460257312,12.883190725805434
Madhya Pradesh,MADHYA_PRADESH__KHAJURAHO,MADHYA_PRADESH__KHAJURAHO,KHAJURAHO,BJP,V.D. SHARMA (VISHNU DATT SHARMA),64.48926404634186,Madhya Pradesh,MADHYA_PRADESH__KHAJURAHO,KHAJURAHO,BJP,VISHNU DATT SHARMA (V.D.SHARMA),67.75331632429399,Madhya Pradesh,KHAJURAHO,False,20.300814505028185,-25.342447783123163,1.445354941290218,45.64326228815135,47.452501819265805,1.9884898466631853,67.75331632429399,541229.0,3.264052277952132,0,0.0,9.942449233315926,2.890709882580436,12.833159115896363
Andhra Pradesh,ANDHRA_PRADESH__SRIKAKULAM,ANDHRA_PRADESH__SRIKAKULAM,Srikakulam,TDP,KINJARAPU RAM MOHAN NAIDU,46.18773054161781,Andhra Pradesh,ANDHRA_PRADESH__SRIKAKULAM,Srikakulam,TDP,KINJARAPU RAMMOHAN NAIDU,61.04528173014827,Andhra Pradesh,Srikakulam,False,14.857551188530458,-11.103539121203616,1.3056944545375964,25.961090309734075,26.535948452924124,2.0315799943134,61.04528173014827,327901.0,14.857551188530458,0,0.0,10.157899971567,2.6113889090751927,12.769288880642193
NCT OF Delhi,NCT_OF_DELHI__NORTH_WEST_DELHI,NCT_OF_DELHI__NORTH-WEST_DELHI,NORTH WEST DELHI,BJP,HANS RAJ HANS,60.49080445514561,NCT OF Delhi,NCT_OF_DELHI__NORTH-WEST_DELHI,North-West Delhi,BJP,YOGENDER CHANDOLIYA,58.26243421393256,NCT OF Delhi,North-West Delhi,False,21.821287834313388,-21.010262573041892,1.0244582525320844,42.83155040735528,19.55672613160105,2.0433903253509467,58.26243421393256,290849.0,-2.2283702412130495,0,0.44327386839895055,10.216951626754733,2.048916505064169,12.709142000217852
Tripura,TRIPURA__TRIPURA_EAST,TRIPURA__TRIPURA_EAST,Tripura East,BJP,Rebati Tripura,46.11805623975887,Tripura,TRIPURA__TRIPURA_EAST,Tripura East,BJP,KRITI DEVI DEBBARMAN,68.53708527828836,Tripura,Tripura East,False,22.419029038529487,-26.576571836884227,1.680305760085913,48.995600875413714,42.91630853047354,1.86594623051425,68.53708527828836,486819.0,22.419029038529487,0,0.0,9.32973115257125,3.360611520171826,12.690342672743077
Maharashtra,MAHARASHTRA__CHANDRAPUR,MAHARASHTRA__CHANDRAPUR,Chandrapur,INC,Balubhau alias Suresh Narayan Dhanorkar,45.17712927360606,Maharashtra,MAHARASHTRA__CHANDRAPUR,Chandrapur,INC,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,57.875427775951735,Maharashtra,Chandrapur,False,12.698298502345672,-7.279047548396824,1.0117965655201175,19.977346050742497,20.978422690976583,2.1205317548840954,57.875427775951735,260406.0,12.698298502345672,0,0.0,10.602658774420476,2.023593131040235,12.62625190546071
Karnataka,KARNATAKA__UTTARA_KANNADA,KARNATAKA__UTTARA_KANNADA,Uttara Kannada,BJP,ANANTKUMAR HEGDE,68.14526476401845,Karnataka,KARNATAKA__UTTARA_KANNADA,Uttara Kannada,BJP,VISHWESHWAR HEGDE KAGERI,61.966991378416026,Karnataka,Uttara Kannada,False,35.24554527737236,-26.5624891632278,1.391401183354418,61.80803444060015,26.721446101043668,1.9672109505776496,61.966991378416026,337428.0,-6.178273385602424,0,0.0,9.836054752888248,2.782802366708836,12.618857119597084
Uttarakhand,UTTARAKHAND__GARHWAL,UTTARAKHAND__GARHWAL,Garhwal,BJP,Tirath Singh Rawat,68.25402808891953,Uttarakhand,UTTARAKHAND__GARHWAL,Garhwal,BJP,ANIL BALUNI,58.60331339474472,Uttarakhand,Garhwal,False,8.925228554653764,-9.650714694174807,0.968525094116103,18.575943248828573,22.17197269981868,2.098426616575091,58.60331339474472,163503.0,-9.650714694174809,0,0.0,10.492133082875455,1.937050188232206,12.42918327110766
West Bengal,WEST_BENGAL__DIAMOND_HARBOUR,WEST_BENGAL__DIAMOND_HARBOUR,Diamond harbour,AITC,ABHISHEK BANERJEE,56.14803953436546,West Bengal,WEST_BENGAL__DIAMOND_HARBOUR,Diamond harbour,AITC,ABHISHEK BANERJEE,68.47519984426617,West Bengal,Diamond harbour,False,12.327160309900712,-11.36078584488331,1.4075911107760186,23.687946154784022,46.44121407065639,1.919505735156018,68.47519984426617,710930.0,12.327160309900712,0,0.0,9.59752867578009,2.8151822215520372,12.412710897332127
Kerala,KERALA__WAYANAD,KERALA__WAYANAD,Wayanad,INC,Rahul Gandhi,64.6739553395587,Kerala,KERALA__WAYANAD,Wayanad,INC,RAHUL GANDHI,59.69144048834051,Kerala,Wayanad,False,13.003697956858092,-7.216280579419281,0.49700542981965923,20.219978536277374,33.59802628121621,2.2657700188437566,59.69144048834051,364422.0,-4.982514851218191,0,0.0,11.328850094218783,0.9940108596393185,12.322860953858102
Rajasthan,RAJASTHAN__CHITTORGARH,RAJASTHAN__CHITTORGARH,Chittorgarh,BJP,Chandra Prakash Joshi,67.38202308810223,Rajasthan,RAJASTHAN__CHITTORGARH,CHITTORGARH,BJP,CHANDRA PRAKASH JOSHI,59.26352459043739,Rajasthan,CHITTORGARH,False,5.370251225940059,-8.118498497664838,0.757771173909707,13.488749723604897,26.013772966899374,2.160817039532247,59.26352459043739,389877.0,-8.118498497664838,0,0.0,10.804085197661236,1.515542347819414,12.31962754548065
Uttar Pradesh,UTTAR_PRADESH__RAE_BARELI,UTTAR_PRADESH__RAE_BARELI,Rae Bareli,INC,SONIA GANDHI,55.80456436556654,Uttar Pradesh,UTTAR_PRADESH__RAE_BARELI,Rae Bareli,INC,RAHUL GANDHI,66.1697871189807,Uttar Pradesh,Rae Bareli,False,10.365222753414152,-9.7252376692148,1.341996448620795,20.09046042262895,37.53106900470449,1.9212871422506983,66.1697871189807,390030.0,10.365222753414152,0,0.0,9.606435711253491,2.68399289724159,12.29042860849508
Andhra Pradesh,ANDHRA_PRADESH__VIJAYAWADA,ANDHRA_PRADESH__VIJAYAWADA,Vijayawada,TDP,KESINENI SRINIVAS (NANI),45.041327812001306,Andhra Pradesh,ANDHRA_PRADESH__VIJAYAWADA,Vijayawada,TDP,KESINENI SIVANATH (CHINNI),58.2051516961606,Andhra Pradesh,Vijayawada,False,13.163823884159292,-6.827815838848558,0.9258679614145361,19.99163972300785,20.674579761874227,2.0830598003224323,58.2051516961606,282085.0,13.163823884159292,0,0.0,10.415299001612162,1.8517359228290722,12.267034924441234
Assam,ASSAM__SILCHAR,ASSAM__SILCHAR,Silchar,BJP,RAJDEEP ROY,52.58672248803827,Assam,ASSAM__SILCHAR,Silchar,BJP,PARIMAL SUKLABAIDYA,59.885205603684874,Assam,Silchar,False,7.298483115646604,-8.37120670761005,0.8970277081357162,15.669689823256654,24.261491831478224,2.0573297456235355,59.885205603684874,264311.0,7.298483115646604,0,0.0,10.286648728117678,1.7940554162714324,12.08070414438911
Himachal Pradesh,HIMACHAL_PRADESH__KANGRA,HIMACHAL_PRADESH__KANGRA,Kangra,BJP,Kishan Kapoor,72.01846296235608,Himachal Pradesh,HIMACHAL_PRADESH__KANGRA,KANGRA,BJP,DR RAJEEV BHARDWAJ,61.02927277146175,Himachal Pradesh,KANGRA,False,12.14778101021146,-10.989190190894334,1.0196831284388403,23.136971201105794,24.293834895087898,1.9703890068279912,61.02927277146175,251895.0,-10.989190190894334,0,0.0,9.851945034139955,2.0393662568776807,11.891311291017637
Maharashtra,MAHARASHTRA__KALYAN,MAHARASHTRA__KALYAN,Kalyan,SHS,Dr. SHRIKANT EKNATH SHINDE,62.868114921381576,Maharashtra,MAHARASHTRA__KALYAN,Kalyan,SHS,DR SHRIKANT EKNATH SHINDE,56.38478545254251,Maharashtra,Kalyan,False,36.38509145711728,-24.191492205550183,0.37241147224655446,60.57658366266746,19.999693995425233,2.217604427802873,56.38478545254251,209144.0,-6.483329468839067,0,0.0003060045747673712,11.088022139014363,0.7448229444931089,11.83315108808224
Tripura,TRIPURA__TRIPURA_WEST,TRIPURA__TRIPURA_WEST,Tripura West,BJP,Pratima Bhoumik,51.77426416491011,Tripura,TRIPURA__TRIPURA_WEST,Tripura West,BJP,BIPLAB KUMAR DEB,72.84959857299789,Tripura,Tripura West,False,21.075334408087784,-15.511191554089129,1.5835678126550055,36.586525962176914,50.55161599888909,1.721805117566408,72.84959857299789,611578.0,21.075334408087784,0,0.0,8.60902558783204,3.167135625310011,11.77616121314205
Madhya Pradesh,MADHYA_PRADESH__SHAHDOL,MADHYA_PRADESH__SHAHDOL,SHAHDOL,BJP,HIMADRI SINGH,60.42510530286995,Madhya Pradesh,MADHYA_PRADESH__SHAHDOL,SHAHDOL,BJP,SMT. HIMADRI SINGH,61.7304665832764,Madhya Pradesh,SHAHDOL,False,1.7059973294988826,-0.996105431257339,0.4156637944105046,2.7021027607562216,34.49093022387768,2.186723375085584,61.7304665832764,397340.0,1.3053612804064514,0,0.0,10.933616875427921,0.8313275888210092,11.76494446424893
Kerala,KERALA__MALAPPURAM,KERALA__MALAPPURAM,Malappuram,IUML,P.K. Kunhalikutty,57.013603088289585,Kerala,KERALA__MALAPPURAM,Malappuram,IUML,E.T. MOHAMMED BASHEER,59.345436986606856,Kerala,Malappuram,False,2.331833898317271,-1.846671911758736,0.3869345356083066,4.178505810076007,27.65600608930115,2.179401893402265,59.345436986606856,300118.0,2.331833898317271,0,0.0,10.897009467011324,0.7738690712166132,11.670878538227937
Jharkhand,JHARKHAND__JAMSHEDPUR,JHARKHAND__JAMSHEDPUR,Jamshedpur,BJP,Bidyut Baran Mahato,59.39665765329577,Jharkhand,JHARKHAND__JAMSHEDPUR,Jamshedpur,BJP,BIDYUT BARAN MAHATO,56.837626572346124,Jharkhand,Jamshedpur,False,3.5090891171130423,-2.5590310809496444,0.2519547523639482,6.068120198062687,20.333132701277137,2.1902733421214164,56.837626572346124,259782.0,-2.5590310809496444,0,0.0,10.951366710607083,0.5039095047278964,11.45527621533498
Rajasthan,RAJASTHAN__JHALAWAR-BARAN,RAJASTHAN__JHALAWAR-BARAN,JHALAWAR-BARAN,BJP,DUSHYANT SINGH,64.77996420093031,Rajasthan,RAJASTHAN__JHALAWAR-BARAN,JHALAWAR-BARAN,BJP,DUSHYANT SINGH,60.88490295363993,Rajasthan,JHALAWAR-BARAN,False,3.140041799884017,-3.8950612472903785,0.637063789238879,7.035103047174395,26.10152033551649,2.0323979313995943,60.88490295363993,370989.0,-3.8950612472903785,0,0.0,10.16198965699797,1.274127578477758,11.436117235475729
Madhya Pradesh,MADHYA_PRADESH__TIKAMGARH,MADHYA_PRADESH__TIKAMGARH,TIKAMGARH,BJP,Dr Virendra Kumar,61.2966758820912,Madhya Pradesh,MADHYA_PRADESH__TIKAMGARH,TIKAMGARH,BJP,DR. VIRENDRA KUMAR,65.09982792997023,Madhya Pradesh,TIKAMGARH,False,3.8031520478790313,-3.882970187250618,0.7662536345180825,7.686122235129649,36.71846976028551,1.978133888999967,65.09982792997023,403312.0,3.8031520478790313,0,0.0,9.890669444999835,1.532507269036165,11.423176714036
Andhra Pradesh,ANDHRA_PRADESH__GUNTUR,ANDHRA_PRADESH__GUNTUR,Guntur,TDP,Jayadev Galla,43.501983759953944,Andhra Pradesh,ANDHRA_PRADESH__GUNTUR,Guntur,TDP,DR CHANDRA SEKHAR PEMMASANI,60.682306571411935,Andhra Pradesh,Guntur,False,17.18032281145799,-9.56030230696262,0.6152163157508838,26.74062511842061,24.182826786850583,1.9938175718908335,60.682306571411935,344695.0,17.18032281145799,0,0.0,9.969087859454168,1.2304326315017675,11.199520490955935
Telangana,TELANGANA__HYDERABAD,TELANGANA__HYDERABAD,Hyderabad,AIMIM,ASADUDDIN OWAISI,58.94606502998159,Telangana,TELANGANA__HYDERABAD,Hyderabad,AIMIM,ASADUDDIN OWAISI,61.276154190779806,Telangana,Hyderabad,False,3.1794475213955344,-7.203669783294147,0.21250798620457473,10.383117304689682,31.294963362843003,2.1318650482790256,61.276154190779806,338087.0,2.3300891607982166,0,0.0,10.659325241395127,0.42501597240914946,11.084341213804276
Madhya Pradesh,MADHYA_PRADESH__BETUL,MADHYA_PRADESH__BETUL,BETUL,BJP,DURGA DAS (D.D.) UIKEY,59.74473011517413,Madhya Pradesh,MADHYA_PRADESH__BETUL,BETUL,BJP,DURGADAS (D. D.) UIKEY,60.761020615750496,Madhya Pradesh,BETUL,False,1.0162905005763676,-0.7616413215824641,0.35815090287114726,1.7779318221588318,27.203120299136124,2.072530757288361,60.761020615750496,379761.0,1.0162905005763676,0,0.0,10.362653786441804,0.7163018057422945,11.078955592184098
Gujarat,GUJARAT__KACHCHH,GUJARAT__KACHCHH,Kachchh,BJP,CHAVDA VINOD LAKHAMSHI,62.25911309443529,Gujarat,GUJARAT__KACHCHH,Kachchh,BJP,CHAVDA VINOD LAKHAMSHI,60.22643328764734,Gujarat,Kachchh,False,3.283177028688847,-2.0326798067879537,0.42717931210888527,5.315856835476801,24.54278245037013,2.0390240803084643,60.22643328764734,268782.0,-2.0326798067879537,0,0.0,10.195120401542322,0.8543586242177705,11.049479025760093
Uttarakhand,UTTARAKHAND__ALMORA,UTTARAKHAND__ALMORA,Almora,BJP,Ajay Tamta,64.02720340056906,Uttarakhand,UTTARAKHAND__ALMORA,Almora,BJP,AJAY TAMTA,64.19879221597105,Uttarakhand,Almora,False,0.7041168471960233,-1.2981653588219082,0.4643929468925373,2.0022822060179317,35.018406963681215,2.0066095170827816,64.19879221597105,234097.0,0.17158881540198934,0,0.0,10.033047585413907,0.9287858937850746,10.961833479198981
Gujarat,GUJARAT__CHHOTA_UDAIPUR,GUJARAT__CHHOTA_UDAIPUR,Chhota Udaipur,BJP,RATHVA GITABEN VAJESINGBHAI,62.02599843077944,Gujarat,GUJARAT__CHHOTA_UDAIPUR,Chhota Udaipur,BJP,JASHUBHAI BHILUBHAI RATHVA,62.83640144227546,Gujarat,Chhota Udaipur,False,0.8804001517686489,-0.8626656140285396,0.40380701461742063,1.7430657657971884,31.45626120615058,2.0235446983482945,62.83640144227546,398777.0,0.810403011496021,0,0.0,10.117723491741472,0.8076140292348413,10.925337520976313
Rajasthan,RAJASTHAN__RAJSAMAND,RAJASTHAN__RAJSAMAND,Rajsamand,BJP,Diya Kumari,69.60862043239275,Rajasthan,RAJASTHAN__RAJSAMAND,RAJSAMAND,BJP,MAHIMA KUMARI MEWAR,64.39565421677808,Rajasthan,RAJSAMAND,False,6.970463370229844,-5.212966215614671,0.628660358466636,12.183429585844515,32.33148961776561,1.9315468912997609,64.39565421677808,392223.0,-5.212966215614671,0,0.0,9.657734456498805,1.257320716933272,10.915055173432076
Gujarat,GUJARAT__SURENDRANAGAR,GUJARAT__SURENDRANAGAR,Surendranagar,BJP,Dr. MUNJAPARA MAHENDRABHAI,58.62751756940076,Gujarat,GUJARAT__SURENDRANAGAR,Surendranagar,BJP,CHANDUBHAI CHHAGANBHAI SHIHORA,59.19768565208591,Gujarat,Surendranagar,False,3.1892134723804304,-0.9337935879163968,0.21160869297284457,4.123007060296827,23.123768646525427,2.079430764377966,59.19768565208591,261617.0,0.5701680826851501,0,0.0,10.39715382188983,0.42321738594568914,10.82037120783552
Madhya Pradesh,MADHYA_PRADESH__DAMOH,MADHYA_PRADESH__DAMOH,DAMOH,BJP,PRAHALAD SINGH PATEL,60.51436748535078,Madhya Pradesh,MADHYA_PRADESH__DAMOH,DAMOH,BJP,RAHUL SINGH LODHI,65.17947663057053,Madhya Pradesh,DAMOH,False,4.665109145219752,-2.301962670304814,0.44134972346462986,6.967071815524566,37.32294773652272,1.9875057317100595,65.17947663057053,406426.0,4.665109145219752,0,0.0,9.937528658550297,0.8826994469292597,10.820228105479558
Madhya Pradesh,MADHYA_PRADESH__GUNA,MADHYA_PRADESH__GUNA,GUNA,BJP,"KRISHNA PAL SINGH ""Dr. K. P. YADAV""",52.1076896835856,Madhya Pradesh,MADHYA_PRADESH__GUNA,GUNA,BJP,JYOTIRADITYA M. SCINDIA,67.20955388326686,Madhya Pradesh,GUNA,False,15.101864199681266,-13.61978036585479,0.6771734511633363,28.721644565536057,39.375628746089205,1.8876214772971975,67.20955388326686,540929.0,15.101864199681266,0,0.0,9.438107386485989,1.3543469023266725,10.79245428881266
Gujarat,GUJARAT__JAMNAGAR,GUJARAT__JAMNAGAR,Jamnagar,BJP,POONAMBEN HEMATBHAI MAADAM,58.5171593477519,Gujarat,GUJARAT__JAMNAGAR,Jamnagar,BJP,POONAMBEN HEMATBHAI MAADAM,58.98291057660752,Gujarat,Jamnagar,False,1.2485132065990854,-0.8933038074453032,0.18127359979811006,2.1418170140443884,22.640798679648235,2.082050776097839,58.98291057660752,238008.0,0.46575122885562337,0,0.0,10.410253880489195,0.3625471995962201,10.772801080085415
Gujarat,GUJARAT__PANCHMAHAL,GUJARAT__PANCHMAHAL,Panchmahal,BJP,Ratansinh Magansinh Rathod,67.56041473650795,Gujarat,GUJARAT__PANCHMAHAL,Panchmahal,BJP,RAJPALSINH MAHENDRASINH JADAV,70.22369480431676,Gujarat,Panchmahal,False,2.663280067808813,-2.806476108692795,0.8386705098835195,5.469756176501608,45.01487851934208,1.7947743335659283,70.22369480431676,509342.0,2.663280067808813,0,0.0,8.973871667829641,1.677341019767039,10.651212687596681
Rajasthan,RAJASTHAN__AJMER,RAJASTHAN__AJMER,Ajmer,BJP,Bhagirath Chaudhary,64.5751037462744,Rajasthan,RAJASTHAN__AJMER,AJMER,BJP,BHAGIRATH CHOUDHARY,62.22736161721109,Rajasthan,AJMER,False,3.171552302851719,-2.347742129063306,0.4044656083550805,5.519294431915025,27.472258506017837,1.9678918812061477,62.22736161721109,329991.0,-2.347742129063306,0,0.0,9.839459406030738,0.808931216710161,10.648390622740898
Gujarat,GUJARAT__AMRELI,GUJARAT__AMRELI,Amreli,BJP,Kachhadiya Naranbhai Bhikhabhai,58.18897958240895,Gujarat,GUJARAT__AMRELI,Amreli,BJP,BHARATBHAI MANUBHAI SUTARIYA,66.27735827097781,Gujarat,Amreli,False,8.088378688568866,-6.389848846037264,0.5792730016324467,14.47822753460613,36.633783114604086,1.895854710874895,66.27735827097781,321068.0,8.088378688568866,0,0.0,9.479273554374476,1.1585460032648933,10.63781955763937
Uttarakhand,UTTARAKHAND__NAINITAL-UDHAMSINGH_NAGAR,UTTARAKHAND__NAINITAL-UDHAMSINGH_NAGAR,Nainital-udhamsingh Nagar,BJP,Ajay Bhatt,61.35495045964865,Uttarakhand,UTTARAKHAND__NAINITAL-UDHAMSINGH_NAGAR,Nainital-Udhamsingh Nagar,BJP,AJAY BHATT,61.03169312236181,Uttarakhand,Nainital-Udhamsingh Nagar,False,0.3871988979602153,-0.4360504381957301,0.2123909482326842,0.8232493361559454,26.425258448550423,2.0296138081032296,61.03169312236181,334548.0,-0.32325733728684014,0,0.0,10.148069040516148,0.4247818964653684,10.572850936981517
Gujarat,GUJARAT__MAHESANA,GUJARAT__MAHESANA,Mahesana,BJP,SHARDABEN ANILBHAI PATEL,60.95774434394578,Gujarat,GUJARAT__MAHESANA,Mahesana,BJP,HARIBHAI PATEL,63.743386820724226,Gujarat,Mahesana,False,2.785642476778449,-1.6586068048559852,0.44233749076326995,4.444249281634434,30.464132121501414,1.933092261008069,63.743386820724226,328046.0,2.785642476778449,0,0.0,9.665461305040346,0.8846749815265399,10.550136286566886
Madhya Pradesh,MADHYA_PRADESH__HOSHANGABAD,MADHYA_PRADESH__HOSHANGABAD,HOSHANGABAD,BJP,UDAY PRATAP SINGH,69.35370089638027,Madhya Pradesh,MADHYA_PRADESH__HOSHANGABAD,HOSHANGABAD,BJP,DARSHAN SINGH CHOUDHARY,64.98777298726407,Madhya Pradesh,HOSHANGABAD,False,4.829161480899469,-4.365927909116209,0.4051430545236277,9.195089390015678,34.54419168883213,1.9403006181383535,64.98777298726407,431696.0,-4.365927909116209,0,0.0,9.701503090691768,0.8102861090472554,10.511789199739024
Gujarat,GUJARAT__KHEDA,GUJARAT__KHEDA,Kheda,BJP,Chauhan Devusinh,65.04192027729006,Gujarat,GUJARAT__KHEDA,Kheda,BJP,DEVUSINH CHAUHAN,63.31047890543676,Gujarat,Kheda,False,1.261375511420077,-1.7314413718533004,0.34610174427830004,2.9928168832733775,30.425531191106337,1.963498406642587,63.31047890543676,357758.0,-1.7314413718533004,0,0.0,9.817492033212934,0.6922034885566001,10.509695521769535
Madhya Pradesh,MADHYA_PRADESH__DEWAS,MADHYA_PRADESH__DEWAS,DEWAS,BJP,MAHENDRA SINGH SOLANKY,61.64848393004447,Madhya Pradesh,MADHYA_PRADESH__DEWAS,DEWAS,BJP,MAHENDRA SINGH SOLANKY,63.23180659776298,Madhya Pradesh,DEWAS,False,1.5833226677185124,-0.751943202910752,0.42300681042471755,2.3352658706292644,28.94451311819993,1.932263936064056,63.23180659776298,425225.0,1.5833226677185124,0,0.0,9.66131968032028,0.8460136208494351,10.507333301169716
