candidate_id,candidate,party,state,constituency
MOHAMMAD_ISMAIL_JUMMAN__IND,MOHAMMAD ISMAIL JUMMAN,IND,Maharashtra,Dhule
SURESH_JAGANNATH_BRAHMANKAR_(SURESH_BAPU)__IND,SURESH JAGANNATH BRAHMANKAR (SURESH BAPU),IND,Maharashtra,Dhule
PATIL_SHIVAJI_NATHU__AIFB,PATIL SHIVAJI NATHU,AIFB,Maharashtra,Dhule
SHAIKH_MOHAMMAD_ZAID_SHAMIM_AHMED__WPOI,SHAIKH MOHAMMAD ZAID SHAMIM AHMED,WPOI,Maharashtra,Dhule
MOHAMMAD_AAMEEN_MOHAMMAD_FARUQUE__IND,MOHAMMAD AAMEEN MOHAMMAD FARUQUE,IND,Maharashtra,Dhule
MUQEEM_MEENA_NAGRI__BHMS,MUQEEM MEENA NAGRI,BHMS,Maharashtra,Dhule
IRFAN._MO._ISHAK_(NADIR)__IND,IRFAN. MO. ISHAK (NADIR),IND,Maharashtra,Dhule
MALAY_PRAKASH_PATIL__IND,MALAY PRAKASH PATIL,IND,Maharashtra,Dhule
ABDUL_HAFEEZ_ABDUL_HAQUE__IND,ABDUL HAFEEZ ABDUL HAQUE,IND,Maharashtra,Dhule
BHASKAR_MURLIDHAR_BHAGARE__NCPSP,BHASKAR MURLIDHAR BHAGARE,NCPSP,Maharashtra,Dindori
DR._BHARATI_PRAVIN_PAWAR__BJP,DR. BHARATI PRAVIN PAWAR,BJP,Maharashtra,Dindori
BABU_SADU_BHAGRE_(SIR)__IND,BABU SADU BHAGRE (SIR),IND,Maharashtra,Dindori
DHOMSE_MALATI_RAHUL__VBA,DHOMSE MALATI RAHUL,VBA,Maharashtra,Dindori
JAGTAP_DIPAK_GANPAT__IND,JAGTAP DIPAK GANPAT,IND,Maharashtra,Dindori
TULSHIRAM_CHIMAN_KHOTARE__BSP,TULSHIRAM CHIMAN KHOTARE,BSP,Maharashtra,Dindori
NOTA__NOTA,NOTA,NOTA,Maharashtra,Dindori
KISHOR_AMBADAS_DAGALE__APOI,KISHOR AMBADAS DAGALE,APoI,Maharashtra,Dindori
ANIL_GAWLIRAM_BARDE__IND,ANIL GAWLIRAM BARDE,IND,Maharashtra,Dindori
BHARAT_ARUN_PAWAR__BARESP,BHARAT ARUN PAWAR,BARESP,Maharashtra,Dindori
GULAB_MOHAN_BARDE__PRCP,GULAB MOHAN BARDE,PRCP,Maharashtra,Dindori
DR._KIRSAN_NAMDEO__INC,DR. KIRSAN NAMDEO,INC,Maharashtra,Gadchiroli - Chimur
ASHOK_MAHADEORAO_NETE__BJP,ASHOK MAHADEORAO NETE,BJP,Maharashtra,Gadchiroli - Chimur
GONNADE_YOGESH_NAMDEORAO__BSP,GONNADE YOGESH NAMDEORAO,BSP,Maharashtra,Gadchiroli - Chimur
NOTA__NOTA,NOTA,NOTA,Maharashtra,Gadchiroli - Chimur
HITESH_PANDURANG_MADAVI__VBA,HITESH PANDURANG MADAVI,VBA,Maharashtra,Gadchiroli - Chimur
VINOD_GURUDAS_MADAVI__IND,VINOD GURUDAS MADAVI,IND,Maharashtra,Gadchiroli - Chimur
KODAPE_VILAS_SHAMARAO__IND,KODAPE VILAS SHAMARAO,IND,Maharashtra,Gadchiroli - Chimur
SUHAS_UMESH_KUMRE__BHMS,SUHAS UMESH KUMRE,BHMS,Maharashtra,Gadchiroli - Chimur
KARAN_SURESH_SAYAM__IND,KARAN SURESH SAYAM,IND,Maharashtra,Gadchiroli - Chimur
BARIKRAO_DHARMAJI_MADAVI__BARESP,BARIKRAO DHARMAJI MADAVI,BARESP,Maharashtra,Gadchiroli - Chimur
DHIRAJ_PURUSHOTTAM_SHEDMAKE__JNSGNDWP,DHIRAJ PURUSHOTTAM SHEDMAKE,JNSGNDWP,Maharashtra,Gadchiroli - Chimur
DHAIRYASHEEL_SAMBHAJIRAO_MANE__SHS,DHAIRYASHEEL SAMBHAJIRAO MANE,SHS,Maharashtra,Hatkanangale
SATYAJEET_BABASAHEB_PATIL_(AABA)_SARUDKAR__SHSUBT,SATYAJEET BABASAHEB PATIL (AABA) SARUDKAR,SHSUBT,Maharashtra,Hatkanangale
RAJU_SHETTI__SWP,RAJU SHETTI,SWP,Maharashtra,Hatkanangale
D._C._PATIL_DADASAHEB_/_DADGONDA_CHAVGONDA_PATIL__VBA,D. C. PATIL DADASAHEB / DADGONDA CHAVGONDA PATIL,VBA,Maharashtra,Hatkanangale
ASLAM_AINODIN_MULLA__IND,ASLAM AINODIN MULLA,IND,Maharashtra,Hatkanangale
NOTA__NOTA,NOTA,NOTA,Maharashtra,Hatkanangale
ANANDRAO_VASANTRAO_SARNAIK_(FOUJI_BAPU)__IND,ANANDRAO VASANTRAO SARNAIK (FOUJI BAPU),IND,Maharashtra,Hatkanangale
TANDALE_LAXMAN_SHIVAJI__IND,TANDALE LAXMAN SHIVAJI,IND,Maharashtra,Hatkanangale
PROF._PARASHURAM_MANE__IND,PROF. PARASHURAM MANE,IND,Maharashtra,Hatkanangale
KAMBLE_RAVINDRA_TUKARAM__BSP,KAMBLE RAVINDRA TUKARAM,BSP,Maharashtra,Hatkanangale
SATYAJEET_PATIL_(AABA)__IND,SATYAJEET PATIL (AABA),IND,Maharashtra,Hatkanangale
ANANDRAO_TUKARAM_THORAT__IND,ANANDRAO TUKARAM THORAT,IND,Maharashtra,Hatkanangale
IMRAN_IQBAL_KHATIB__BMUP,IMRAN IQBAL KHATIB,BMUP,Maharashtra,Hatkanangale
RAGHUNATHDADA_PATIL__BHRJWNKP,RAGHUNATHDADA PATIL,BHRJWNKP,Maharashtra,Hatkanangale
JAVED_SIKANDAR_MUJAVAR__IND,JAVED SIKANDAR MUJAVAR,IND,Maharashtra,Hatkanangale
SANTOSH_KERBA_KHOT__KMGRKSNP,SANTOSH KERBA KHOT,KMGRKSNP,Maharashtra,Hatkanangale
DR._ISHWAR_MAHADEV_YAMGAR__BLKSKTIP,DR. ISHWAR MAHADEV YAMGAR,BLKSKTIP,Maharashtra,Hatkanangale
SHIVAJI_DHONDIRAM_SANKPAL__IND,SHIVAJI DHONDIRAM SANKPAL,IND,Maharashtra,Hatkanangale
SHARAD_BABURAO_PATIL__NBPP,SHARAD BABURAO PATIL,NBPP,Maharashtra,Hatkanangale
MANOHAR_PRADIP_SATPUTE__IND,MANOHAR PRADIP SATPUTE,IND,Maharashtra,Hatkanangale
DHANAJI_JAGANNATH_GURAV_(SHIVAREKAR)__LKRJJNTP,DHANAJI JAGANNATH GURAV (SHIVAREKAR),LKRJJNTP,Maharashtra,Hatkanangale
DAVARI_LAXMAN_SHRIPATI__IND,DAVARI LAXMAN SHRIPATI,IND,Maharashtra,Hatkanangale
RAJENDRA_BHIMRAO_MANE__IND,RAJENDRA BHIMRAO MANE,IND,Maharashtra,Hatkanangale
DINAKARRAO_TULSHIDAS_CHAVAN_(PATIL)__AIFB,DINAKARRAO TULSHIDAS CHAVAN (PATIL),AIFB,Maharashtra,Hatkanangale
RAMCHANDRA_GOVINDRAO_SALUNKHE__IND,RAMCHANDRA GOVINDRAO SALUNKHE,IND,Maharashtra,Hatkanangale
MOHITE_DEVENDRA_NANA__IND,MOHITE DEVENDRA NANA,IND,Maharashtra,Hatkanangale
MANE_ARVIND_BHIVA__IND,MANE ARVIND BHIVA,IND,Maharashtra,Hatkanangale
MAHAMMAD_MUBARAK_DARAVESHI__IND,MAHAMMAD MUBARAK DARAVESHI,IND,Maharashtra,Hatkanangale
AASHTIKAR_PATIL_NAGESH_BAPURAO__SHSUBT,AASHTIKAR PATIL NAGESH BAPURAO,SHSUBT,Maharashtra,Hingoli
BABURAO_KADAM_KOHALIKAR__SHS,BABURAO KADAM KOHALIKAR,SHS,Maharashtra,Hingoli
DR._B._D._CHAVHAN__VBA,DR. B. D. CHAVHAN,VBA,Maharashtra,Hingoli
AMBADAS_SUKAJI_GADE__IND,AMBADAS SUKAJI GADE,IND,Maharashtra,Hingoli
VIJAY_RAMJI_GABHANE__CPI(M),VIJAY RAMJI GABHANE,CPI(M),Maharashtra,Hingoli
ANAND_RAJARAM_DHULE__IND,ANAND RAJARAM DHULE,IND,Maharashtra,Hingoli
GAJANAN_DHONDBA_DAL__BSP,GAJANAN DHONDBA DAL,BSP,Maharashtra,Hingoli
DATTA_SHRIKRISHNA_SURYAWANSHI__IND,DATTA SHRIKRISHNA SURYAWANSHI,IND,Maharashtra,Hingoli
SARJERAO_NIVRUTTI_KHANDARE__IND,SARJERAO NIVRUTTI KHANDARE,IND,Maharashtra,Hingoli
RAMPRASAD_NARAYAN_BANGAR__IND,RAMPRASAD NARAYAN BANGAR,IND,Maharashtra,Hingoli
BABURAO_ANANDRAO_KADAM__IND,BABURAO ANANDRAO KADAM,IND,Maharashtra,Hingoli
DEVSARKAR_VARSHA_SHIVAJIRAO__BMUP,DEVSARKAR VARSHA SHIVAJIRAO,BMUP,Maharashtra,Hingoli
A._KADIR_MASTAN_SAYYED_(GOREGAONKAR)__IND,A. KADIR MASTAN SAYYED (GOREGAONKAR),IND,Maharashtra,Hingoli
ANIL_DEVRAO_MOHITE__AKBRPRVP,ANIL DEVRAO MOHITE,AKBRPRVP,Maharashtra,Hingoli
SUNIL_MOTIRAM_GAJBHAR__IND,SUNIL MOTIRAM GAJBHAR,IND,Maharashtra,Hingoli
NOTA__NOTA,NOTA,NOTA,Maharashtra,Hingoli
ADV_ALTAF_AHMED__INL,ADV ALTAF AHMED,INL,Maharashtra,Hingoli
ASHOK_PANDURANG_RATHOD__IND,ASHOK PANDURANG RATHOD,IND,Maharashtra,Hingoli
ADV_RAVI_SHINDE__IND,ADV RAVI SHINDE,IND,Maharashtra,Hingoli
SATTAR_PATHAN__IND,SATTAR PATHAN,IND,Maharashtra,Hingoli
MAHESH_KAILAS_NAPTE__IND,MAHESH KAILAS NAPTE,IND,Maharashtra,Hingoli
ADV._SHIVAJIRAO_JADHAV__IND,ADV. SHIVAJIRAO JADHAV,IND,Maharashtra,Hingoli
TRISHALA_MILIND_KAMBLE__BSP(A),TRISHALA MILIND KAMBLE,BSP(A),Maharashtra,Hingoli
BHAWAR_GOVINDRAO_FULAJI__IND,BHAWAR GOVINDRAO FULAJI,IND,Maharashtra,Hingoli
ADV._RAMRAO_ATMARAM_JUMBADE__IND,ADV. RAMRAO ATMARAM JUMBADE,IND,Maharashtra,Hingoli
PRAKASH_MASARAM_RANVIR__RPI(A),PRAKASH MASARAM RANVIR,RPI(A),Maharashtra,Hingoli
DESHA_SHYAM_BANJARA__SMNKJP,DESHA SHYAM BANJARA,SMNKJP,Maharashtra,Hingoli
VISHVANATH_BHAURAO_FALEGAONKAR__IND,VISHVANATH BHAURAO FALEGAONKAR,IND,Maharashtra,Hingoli
HEMANT_RADHAKISHAN_KANAKE__RKBP,HEMANT RADHAKISHAN KANAKE,RKBP,Maharashtra,Hingoli
RAVI_RAMDAS_JADHAV_(SAWANEKAR)__ABHRTJNSVP,RAVI RAMDAS JADHAV (SAWANEKAR),ABHRTJNSVP,Maharashtra,Hingoli
DEWJI_GANGARAM_ASOLE__IND,DEWJI GANGARAM ASOLE,IND,Maharashtra,Hingoli
VIJAY_DNYANBA_RAUT__IND,VIJAY DNYANBA RAUT,IND,Maharashtra,Hingoli
SUNIL_DASHARATH_INGOLE__BHMS,SUNIL DASHARATH INGOLE,BHMS,Maharashtra,Hingoli
VASANT_KISAN_PAIKRAO__IND,VASANT KISAN PAIKRAO,IND,Maharashtra,Hingoli
SMITA_UDAY_WAGH__BJP,SMITA UDAY WAGH,BJP,Maharashtra,Jalgaon
KARAN_BALASAHEB_PATIL_-_PAWAR__SHSUBT,KARAN BALASAHEB PATIL - PAWAR,SHSUBT,Maharashtra,Jalgaon
YUVRAJ_JADHAV_(SAMBHA_AAPPA)__VBA,YUVRAJ JADHAV (SAMBHA AAPPA),VBA,Maharashtra,Jalgaon
NOTA__NOTA,NOTA,NOTA,Maharashtra,Jalgaon
EX-HAVILDAR_ISHWAR_DAYARAM_MORE__SASP,EX-HAVILDAR ISHWAR DAYARAM MORE,SaSP,Maharashtra,Jalgaon
VILAS_SHANKAR_TAYADE__BSP,VILAS SHANKAR TAYADE,BSP,Maharashtra,Jalgaon
LALIT_(BANTI)_SHARMA__IND,LALIT (BANTI) SHARMA,IND,Maharashtra,Jalgaon
KARAN_PAWAR__IND,KARAN PAWAR,IND,Maharashtra,Jalgaon
ADVOCATE_VIJAY_BABULAL_DANEJ__IND,ADVOCATE VIJAY BABULAL DANEJ,IND,Maharashtra,Jalgaon
MUKESH_MULCHAND_KOLI__IND,MUKESH MULCHAND KOLI,IND,Maharashtra,Jalgaon
MAHENDRA_DEVRAM_KOLI__IND,MAHENDRA DEVRAM KOLI,IND,Maharashtra,Jalgaon
AHMAD_KHAN__IND,AHMAD KHAN,IND,Maharashtra,Jalgaon
ABDUL_SHAKUR_DESHPANDE__IND,ABDUL SHAKUR DESHPANDE,IND,Maharashtra,Jalgaon
ADV._NAMDEO_PANDURANG_KOLI__IND,ADV. NAMDEO PANDURANG KOLI,IND,Maharashtra,Jalgaon
PATIL_SANDIP_YUVRAJ__IND,PATIL SANDIP YUVRAJ,IND,Maharashtra,Jalgaon
KALYAN_VAIJINATHRAO_KALE__INC,KALYAN VAIJINATHRAO KALE,INC,Maharashtra,Jalna
DANVE_RAOSAHEB_DADARAO__BJP,DANVE RAOSAHEB DADARAO,BJP,Maharashtra,Jalna
MANGESH_SANJAY_SABLE__IND,MANGESH SANJAY SABLE,IND,Maharashtra,Jalna
BAKALE_PRABHAKAR_DEVGAN__VBA,BAKALE PRABHAKAR DEVGAN,VBA,Maharashtra,Jalna
BABASAHEB_SANTUKRAO_SHELKE__SAP,BABASAHEB SANTUKRAO SHELKE,SAP,Maharashtra,Jalna
CHABUKSWAR_RAHUL_NIRANJAN__IND,CHABUKSWAR RAHUL NIRANJAN,IND,Maharashtra,Jalna
NIVRUTTI_VISHWNATH_BANSODE__BSP,NIVRUTTI VISHWNATH BANSODE,BSP,Maharashtra,Jalna
DIPAK_BHIMRAO_BORHADE__SMNKJP,DIPAK BHIMRAO BORHADE,SMNKJP,Maharashtra,Jalna
TANAJI_TUKARAM_BHOJANE__IND,TANAJI TUKARAM BHOJANE,IND,Maharashtra,Jalna
KAMBLE_MAROTI_DASHARATH__IND,KAMBLE MAROTI DASHARATH,IND,Maharashtra,Jalna
NOTA__NOTA,NOTA,NOTA,Maharashtra,Jalna
RAJENDRA_NAMDEO_MAGRE__IND,RAJENDRA NAMDEO MAGRE,IND,Maharashtra,Jalna
MANOJ_NEMINATH_KOLTE__IND,MANOJ NEMINATH KOLTE,IND,Maharashtra,Jalna
MUKESH_PRABHAT_RATHOD__AKBRPRVP,MUKESH PRABHAT RATHOD,AKBRPRVP,Maharashtra,Jalna
BABASAHEB_PATIL_SHINDE__IND,BABASAHEB PATIL SHINDE,IND,Maharashtra,Jalna
KADUBA_MHATARBA_INGLE__IND,KADUBA MHATARBA INGLE,IND,Maharashtra,Jalna
AJHAR_ANWAR_SAYYAD__IND,AJHAR ANWAR SAYYAD,IND,Maharashtra,Jalna
AHMAD_RAHIM_SAIKH_BAGWAN__IND,AHMAD RAHIM SAIKH BAGWAN,IND,Maharashtra,Jalna
ADV._YOGESH_DATTU_GULLAPELLI__IND,ADV. YOGESH DATTU GULLAPELLI,IND,Maharashtra,Jalna
BHAGWAN_SAHEBRAO_REGUDE__HJP,BHAGWAN SAHEBRAO REGUDE,HJP,Maharashtra,Jalna
DNYANESHWAR_DAGDUJI_NADE__IND,DNYANESHWAR DAGDUJI NADE,IND,Maharashtra,Jalna
DHANANJAY_RUPRAOJI_KAKDE_(PATIL)__BHRJWNKP,DHANANJAY RUPRAOJI KAKDE (PATIL),BHRJWNKP,Maharashtra,Jalna
ABDUL_RAFIQ_ABDUL_LATIF__IND,ABDUL RAFIQ ABDUL LATIF,IND,Maharashtra,Jalna
SHYAM_RUSTUMRAO_SHIRSATH__BARESP,SHYAM RUSTUMRAO SHIRSATH,BARESP,Maharashtra,Jalna
RATAN_ASARAM_LANDGE__IND,RATAN ASARAM LANDGE,IND,Maharashtra,Jalna
VIKAS_CHHAGAN_LAHANE__IND,VIKAS CHHAGAN LAHANE,IND,Maharashtra,Jalna
SHAM_PAWALS_RUPEKAR__IND,SHAM PAWALS RUPEKAR,IND,Maharashtra,Jalna
DR_SHRIKANT_EKNATH_SHINDE__SHS,DR SHRIKANT EKNATH SHINDE,SHS,Maharashtra,Kalyan
VAISHALI_DAREKAR_-_RANE__SHSUBT,VAISHALI DAREKAR - RANE,SHSUBT,Maharashtra,Kalyan
MO._SAHABUDDIN_SHAIKH_SULEMANI_THAKUR__VBA,MO. SAHABUDDIN SHAIKH SULEMANI THAKUR,VBA,Maharashtra,Kalyan
NOTA__NOTA,NOTA,NOTA,Maharashtra,Kalyan
PRASHANT_RAMESH_INGLE__BSP,PRASHANT RAMESH INGLE,BSP,Maharashtra,Kalyan
AMIT_UPADHYAY__RTORP,AMIT UPADHYAY,RTORP,Maharashtra,Kalyan
ARUN_BHAURAO_NITURE__RKBP,ARUN BHAURAO NITURE,RKBP,Maharashtra,Kalyan
AMRISH_RAJ_MORAJKAR__IND,AMRISH RAJ MORAJKAR,IND,Maharashtra,Kalyan
ASHWINI_AMOL_KENDRE__IND,ASHWINI AMOL KENDRE,IND,Maharashtra,Kalyan
NAFIS_AHMED_ANSARI__IND,NAFIS AHMED ANSARI,IND,Maharashtra,Kalyan
SUSHILA_KASHINATH_KAMBLE__BSP(A),SUSHILA KASHINATH KAMBLE,BSP(A),Maharashtra,Kalyan
ABHIJIT_WAMANRAO_BICHUKALE__IND,ABHIJIT WAMANRAO BICHUKALE,IND,Maharashtra,Kalyan
AJAY_SHYAM_MORYA__IND,AJAY SHYAM MORYA,IND,Maharashtra,Kalyan
SAMBHAJI_JAGANNATH_JADHAV__SANBP,SAMBHAJI JAGANNATH JADHAV,SANBP,Maharashtra,Kalyan
POONAM_JAGANNATH_BAISANE__BARESP,POONAM JAGANNATH BAISANE,BARESP,Maharashtra,Kalyan
CHANDRAKANT_RAMBHAJI_MOTE__IND,CHANDRAKANT RAMBHAJI MOTE,IND,Maharashtra,Kalyan
HINDURAO_DADU_PATIL__RASMARP,HINDURAO DADU PATIL,RASMARP,Maharashtra,Kalyan
GAWALI_PRAVIN_SHIVAJI__APNIPP,GAWALI PRAVIN SHIVAJI,apnipp,Maharashtra,Kalyan
ARUN_VAMAN_JADHAV__IND,ARUN VAMAN JADHAV,IND,Maharashtra,Kalyan
SHRIDHAR_NARAYAN_SALVE__BHMS,SHRIDHAR NARAYAN SALVE,BHMS,Maharashtra,Kalyan
SHRIKANT_SHIVAJI_VANJARE__PPID,SHRIKANT SHIVAJI VANJARE,PPID,Maharashtra,Kalyan
PRAJAKTA_NILESH_YELVE__IND,PRAJAKTA NILESH YELVE,IND,Maharashtra,Kalyan
DNYANESHWAR_LOKHANDE_MAHARAJ__IND,DNYANESHWAR LOKHANDE MAHARAJ,IND,Maharashtra,Kalyan
ADV._HITESH_JAIKISHAN_JESWANI__IND,ADV. HITESH JAIKISHAN JESWANI,IND,Maharashtra,Kalyan
MOHAMMAD_YUSUF_KHAN__IND,MOHAMMAD YUSUF KHAN,IND,Maharashtra,Kalyan
RAKESH_KUMAR_DHISULAL_JAIN__IND,RAKESH KUMAR DHISULAL JAIN,IND,Maharashtra,Kalyan
SHIVA_KRISHNAMURTI_IYER__IND,SHIVA KRISHNAMURTI IYER,IND,Maharashtra,Kalyan
SALIMUDDIN_KHALILUDDIN_SHAIKH__IND,SALIMUDDIN KHALILUDDIN SHAIKH,IND,Maharashtra,Kalyan
DR._SACHIN_SAHEBRAO_PATIL__IND,DR. SACHIN SAHEBRAO PATIL,IND,Maharashtra,Kalyan
CHHATRAPATI_SHAHU_SHAHAJI__INC,CHHATRAPATI SHAHU SHAHAJI,INC,Maharashtra,Kolhapur
SANJAY_SADASHIVRAO_MANDLIK__SHS,SANJAY SADASHIVRAO MANDLIK,SHS,Maharashtra,Kolhapur
NOTA__NOTA,NOTA,NOTA,Maharashtra,Kolhapur
SANJAY_BHIKAJI_MAGADE__BSP,SANJAY BHIKAJI MAGADE,BSP,Maharashtra,Kolhapur
MUSHTAK_AJIJ_MULLA__IND,MUSHTAK AJIJ MULLA,IND,Maharashtra,Kolhapur
KHADE_BAJIRAO_NANASO__IND,KHADE BAJIRAO NANASO,IND,Maharashtra,Kolhapur
MADHURI_RAJU_JADHAV__IND,MADHURI RAJU JADHAV,IND,Maharashtra,Kolhapur
KRUSHNABAI_DIPAK_CHOUGALE__IND,KRUSHNABAI DIPAK CHOUGALE,IND,Maharashtra,Kolhapur
KOGALE_SANDEEP_BHAIRAVNATH__DJHP,KOGALE SANDEEP BHAIRAVNATH,DJHP,Maharashtra,Kolhapur
ADV._YASH_SUHAS_HEGDEPATIL__IND,ADV. YASH SUHAS HEGDEPATIL,IND,Maharashtra,Kolhapur
NAGNATH_PUNDALIK_BENAKE__IND,NAGNATH PUNDALIK BENAKE,IND,Maharashtra,Kolhapur
B._T._PATIL_(EX_SERVICEMAN)__BHRJWNKP,B. T. PATIL (EX SERVICEMAN),BHRJWNKP,Maharashtra,Kolhapur
RAJANDARA_BALASO_KOLI__IND,RAJANDARA BALASO KOLI,IND,Maharashtra,Kolhapur
SUBHASH_VAIJU_DESAI__IND,SUBHASH VAIJU DESAI,IND,Maharashtra,Kolhapur
MANGESH_JAYSINGH_PATIL__IND,MANGESH JAYSINGH PATIL,IND,Maharashtra,Kolhapur
SHASHIBHUSHAN_JEEVANRAO_DESAI__ABHM,SHASHIBHUSHAN JEEVANRAO DESAI,ABHM,Maharashtra,Kolhapur
SANTOSH_GANPATI_BISURE__APNIPP,SANTOSH GANPATI BISURE,apnipp,Maharashtra,Kolhapur
DR._SUNIL_NAMDEV_PATIL__NBPP,DR. SUNIL NAMDEV PATIL,NBPP,Maharashtra,Kolhapur
KRUSHNA_HANMANT_DESAI__IND,KRUSHNA HANMANT DESAI,IND,Maharashtra,Kolhapur
IRFAN_ABUTALIB_CHAND__IND,IRFAN ABUTALIB CHAND,IND,Maharashtra,Kolhapur
MANE_ARVIND_BHIVA__BRRTD,MANE ARVIND BHIVA,BRRTD,Maharashtra,Kolhapur
SANDEEP_GUNDOPANT_SANKPAL__IND,SANDEEP GUNDOPANT SANKPAL,IND,Maharashtra,Kolhapur
KUDARTULLA_ADAM_LATIF__IND,KUDARTULLA ADAM LATIF,IND,Maharashtra,Kolhapur
SALIM_NURMUHAMAD_BAGWAN__IND,SALIM NURMUHAMAD BAGWAN,IND,Maharashtra,Kolhapur
DR._KALGE_SHIVAJI_BANDAPPA__INC,DR. KALGE SHIVAJI BANDAPPA,INC,Maharashtra,Latur
SUDHAKAR_TUKARAM_SHRANGARE__BJP,SUDHAKAR TUKARAM SHRANGARE,BJP,Maharashtra,Latur
NARSINGRAO_UDGIRKAR__VBA,NARSINGRAO UDGIRKAR,VBA,Maharashtra,Latur
ATITHI_KHANDERAO_SURYVANSHI__SSS,ATITHI KHANDERAO SURYVANSHI,SSS,Maharashtra,Latur
ALTE_VISHWANATH_MAHADEV__BSP,ALTE VISHWANATH MAHADEV,BSP,Maharashtra,Latur
NOTA__NOTA,NOTA,NOTA,Maharashtra,Latur
KAMANT_MACHHINDRA_GUNWANTRAO__BUJNBHRTP,KAMANT MACHHINDRA GUNWANTRAO,BUJNBHRTP,Maharashtra,Latur
ABHANG_GANGARAM_SURYAWANSHI__IND,ABHANG GANGARAM SURYAWANSHI,IND,Maharashtra,Latur
DATTU_SOPAN_NARSINGE__IND,DATTU SOPAN NARSINGE,IND,Maharashtra,Latur
DEEPAK_KEDAR__IND,DEEPAK KEDAR,IND,Maharashtra,Latur
UMESH_AMBADAS_KAMBLE__IND,UMESH AMBADAS KAMBLE,IND,Maharashtra,Latur
BANSODE_RAGHUNATH_WAGHOJI__IND,BANSODE RAGHUNATH WAGHOJI,IND,Maharashtra,Latur
BHARAT_HARIBA_NANAWARE__PPID,BHARAT HARIBA NANAWARE,PPID,Maharashtra,Latur
SHRIKANT_BABURAO_HOVAL__BMUP,SHRIKANT BABURAO HOVAL,BMUP,Maharashtra,Latur
PRAVIN_MADHAV_JOHARE__SERSNMH,PRAVIN MADHAV JOHARE,SERSNMH,Maharashtra,Latur
PANCHSHIL_VIKRAM_KAMBLE__IND,PANCHSHIL VIKRAM KAMBLE,IND,Maharashtra,Latur
SHANKAR_HARI_TADAKHE__BALP,SHANKAR HARI TADAKHE,BALP,Maharashtra,Latur
AMOL_MALU_HANMANTE__IND,AMOL MALU HANMANTE,IND,Maharashtra,Latur
ADV._KASBEKAR_SHRIDHAR_LIMBAJI__RSSDP,ADV. KASBEKAR SHRIDHAR LIMBAJI,RSSDP,Maharashtra,Latur
BALAJI_SHESHRAO_BANSODE__IND,BALAJI SHESHRAO BANSODE,IND,Maharashtra,Latur
BHIKAJI_GANGARAM_JADHAV__KKJHS,BHIKAJI GANGARAM JADHAV,KKJHS,Maharashtra,Latur
VIKAS_KONDIBA_SHINDE__MVA,VIKAS KONDIBA SHINDE,MVA,Maharashtra,Latur
LAKHAN_RAJARAM_KAMBLE__RSHTBHUP,LAKHAN RAJARAM KAMBLE,RSHTBHUP,Maharashtra,Latur
BALAJI_TUKARAM_GAIKWAD__BPS,BALAJI TUKARAM GAIKWAD,BPS,Maharashtra,Latur
SUDHAKAR_TUKARAM_SURYAWANSHI__IND,SUDHAKAR TUKARAM SURYAWANSHI,IND,Maharashtra,Latur
PAPITA_RAOSAHEB_RANDIVE__IND,PAPITA RAOSAHEB RANDIVE,IND,Maharashtra,Latur
ADV._PRADIP_S._CHINCHOLIKAR__IND,ADV. PRADIP S. CHINCHOLIKAR,IND,Maharashtra,Latur
MUKESH_GOVINDRAO_GHODAKE__IND,MUKESH GOVINDRAO GHODAKE,IND,Maharashtra,Latur
PANKAJ_GOPALRAO_WAKHARADAKAR__IND,PANKAJ GOPALRAO WAKHARADAKAR,IND,Maharashtra,Latur
MOHITE-PATIL_DHAIRYASHEEL_RAJSINH__NCPSP,MOHITE-PATIL DHAIRYASHEEL RAJSINH,NCPSP,Maharashtra,Madha
RANJEETSINGH_HINDURAO_NAIK_NIMBALKAR__BJP,RANJEETSINGH HINDURAO NAIK NIMBALKAR,BJP,Maharashtra,Madha
ER._RAMCHANDRA_MAYAPPA_GHUTUKADE__NRSP,ER. RAMCHANDRA MAYAPPA GHUTUKADE,NRSP,Maharashtra,Madha
BARASKAR_RAMESH_NAGNATH__VBA,BARASKAR RAMESH NAGNATH,VBA,Maharashtra,Madha
JANKAR_SWARUP_DADA__BSP,JANKAR SWARUP DADA,BSP,Maharashtra,Madha
HAKE_LAXMAN_SOPAN__IND,HAKE LAXMAN SOPAN,IND,Maharashtra,Madha
SITARAM_VITTHAL_RANDIVE__IND,SITARAM VITTHAL RANDIVE,IND,Maharashtra,Madha
DHANAJI_SHRIPATI_MASKE__IND,DHANAJI SHRIPATI MASKE,IND,Maharashtra,Madha
BICHUKALE_SANTOSH_BALASAHEB__RPI(A),BICHUKALE SANTOSH BALASAHEB,RPI(A),Maharashtra,Madha
SAWANT_RAHUL_SHASHIKANT__IND,SAWANT RAHUL SHASHIKANT,IND,Maharashtra,Madha
NOTA__NOTA,NOTA,NOTA,Maharashtra,Madha
AWARE_SIDDHESHWAR_BHARAT__AIFB,AWARE SIDDHESHWAR BHARAT,AIFB,Maharashtra,Madha
HANUMANT_NARAYAN_MANE__IND,HANUMANT NARAYAN MANE,IND,Maharashtra,Madha
NANDU_SAMBHAJI_MORE__IND,NANDU SAMBHAJI MORE,IND,Maharashtra,Madha
NAVANATH_BIRA_MADANE__IND,NAVANATH BIRA MADANE,IND,Maharashtra,Madha
