candidate_election_id,candidate_clean,candidate_raw,party_id,state,constituency,election_year
CAND_2019_GUJARAT_AHMEDABAD_EAST_IND_DEVDA_DASHARATH_MISARILAL,DEVDA DASHARATH MISARILAL,Devda Dasharath Misarilal,IND,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_IND_SHARMA_BRIJESH_KUMAR_UJAGARLAL,SHARMA BRIJESH KUMAR UJAGARLAL,Sharma Brijesh Kumar Ujagarlal,IND,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_IND_MINAXIBEN_RAKESHKUMAR_SOLANKI,MINAXIBEN RAKESHKUMAR SOLANKI,Minaxiben Rakeshkumar Solanki,IND,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_IND_BHARVAD_SAILESHKUMAR_KALIDAS,BHARVAD SAILESHKUMAR KALIDAS,Bharvad Saileshkumar Kalidas,IND,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_IND_MISHRA_RAJKUMAR_MALEKCHAND,MISHRA RAJKUMAR MALEKCHAND,Mishra Rajkumar Malekchand,IND,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_IND_PARESHKUMAR_NANUBHAI_MULANI,PARESHKUMAR NANUBHAI MULANI,Pareshkumar Nanubhai Mulani,IND,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_JANSAPP_VIRAT_PRADIP_SHAH,VIRAT PRADIP SHAH,Virat Pradip Shah,JANSAPP,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_JSVP_MISHRA_ARJUN_RAMSHANKAR,MISHRA ARJUN RAMSHANKAR,Mishra Arjun Ramshankar,JSVP,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_LOGAP_MUNDRA_ANILKUMAR,MUNDRA ANILKUMAR,Mundra Anilkumar,LOGAP,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_LORP_THAKUR_JITENDRASINH_SURENDRASINH,THAKUR JITENDRASINH SURENDRASINH,Thakur Jitendrasinh Surendrasinh,LORP,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_MANPA_SAMIRBHAI_RAJESHKUMAR_UPADHYAY,SAMIRBHAI RAJESHKUMAR UPADHYAY,Samirbhai Rajeshkumar Upadhyay,MANPA,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_NIRBHP_DR_HITESH_MAHENDRABHAI,DR. HITESH MAHENDRABHAI,Dr. Hitesh Mahendrabhai,NIRBHP,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_NOTA_NOTA,NOTA,NOTA,NOTA,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_PAP_RAJESH_MAURYA,RAJESH MAURYA,Rajesh Maurya,PAP,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_RTORP_BHATT_SUNILKUMAR_NARENDRABHAI,BHATT SUNILKUMAR NARENDRABHAI,Bhatt Sunilkumar Narendrabhai,RTORP,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_SABHP_MANOJ_PREMCHAND_GUPTA,MANOJ PREMCHAND GUPTA,Manoj Premchand Gupta,SABHP,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_EAST_YJJP_CHAUHAN_NARENDRASINH_MAKHATULSINH,CHAUHAN NARENDRASINH MAKHATULSINH,Chauhan Narendrasinh Makhatulsinh,YJJP,Gujarat,Ahmedabad East,2019
CAND_2019_GUJARAT_AHMEDABAD_WEST_APOI_VEDUBHAI_KAUTIKBHAI_SIRASAT,VEDUBHAI KAUTIKBHAI SIRASAT,VEDUBHAI KAUTIKBHAI SIRASAT,APOI,Gujarat,Ahmedabad West,2019
CAND_2019_GUJARAT_AHMEDABAD_WEST_BJP_DR_KIRIT_P_SOLANKI,DR. KIRIT P. SOLANKI,DR. KIRIT P. SOLANKI,BJP,Gujarat,Ahmedabad West,2019
CAND_2019_GUJARAT_AHMEDABAD_WEST_BSP_TRIBHOVANDAS_KARSANDAS_VAGHELA,TRIBHOVANDAS KARSANDAS VAGHELA,TRIBHOVANDAS KARSANDAS VAGHELA,BSP,Gujarat,Ahmedabad West,2019
CAND_2019_GUJARAT_AHMEDABAD_WEST_BTP_VAGHELA_ASHWINBHAI_AMRUTBHAI,VAGHELA ASHWINBHAI AMRUTBHAI,VAGHELA ASHWINBHAI AMRUTBHAI,BTP,Gujarat,Ahmedabad West,2019
CAND_2019_GUJARAT_AHMEDABAD_WEST_INC_RAJU_PARMAR,RAJU PARMAR,RAJU PARMAR,INC,Gujarat,Ahmedabad West,2019
CAND_2019_GUJARAT_AHMEDABAD_WEST_IND_MALHOTRA_PANKAJKUMAR_DAYABHAI_DOCTOR_SAHEB,MALHOTRA PANKAJKUMAR DAYABHAI DOCTOR SAHEB,MALHOTRA PANKAJKUMAR DAYABHAI (DOCTOR SAHEB),IND,Gujarat,Ahmedabad West,2019
CAND_2019_GUJARAT_AHMEDABAD_WEST_IND_MAHEDIA_MAHENDRABHAI_PARSOTTAMDAS,MAHEDIA MAHENDRABHAI PARSOTTAMDAS,MAHEDIA MAHENDRABHAI PARSOTTAMDAS,IND,Gujarat,Ahmedabad West,2019
CAND_2019_GUJARAT_AHMEDABAD_WEST_IND_BHITORA_BHAVESH_CHIMANBHAI,BHITORA BHAVESH CHIMANBHAI,BHITORA BHAVESH CHIMANBHAI,IND,Gujarat,Ahmedabad West,2019
CAND_2019_GUJARAT_AHMEDABAD_WEST_JANSAPP_SOLANKI_CHIRAGBHAI_SOMABHAI,SOLANKI CHIRAGBHAI SOMABHAI,SOLANKI CHIRAGBHAI SOMABHAI,JANSAPP,Gujarat,Ahmedabad West,2019
CAND_2019_GUJARAT_AHMEDABAD_WEST_MANPA_DIPIKA_JITENDRAKUMAR_SUTARIA,DIPIKA JITENDRAKUMAR SUTARIA,DIPIKA JITENDRAKUMAR SUTARIA,MANPA,Gujarat,Ahmedabad West,2019
CAND_2019_GUJARAT_AHMEDABAD_WEST_NOTA_NOTA,NOTA,NOTA,NOTA,Gujarat,Ahmedabad West,2019
CAND_2019_GUJARAT_AHMEDABAD_WEST_PPID_JADAV_ULPESH_JAYANTILAL,JADAV ULPESH JAYANTILAL,JADAV ULPESH JAYANTILAL,PPID,Gujarat,Ahmedabad West,2019
CAND_2019_GUJARAT_AHMEDABAD_WEST_RPWP_CHAUHAN_HARISHBHAI_JETHABHAI,CHAUHAN HARISHBHAI JETHABHAI,CHAUHAN HARISHBHAI JETHABHAI,RPWP,Gujarat,Ahmedabad West,2019
CAND_2019_GUJARAT_AHMEDABAD_WEST_RTORP_HARSHADKUMAR_LAXMANBHAI_SOLANKI,HARSHADKUMAR LAXMANBHAI SOLANKI,HARSHADKUMAR LAXMANBHAI SOLANKI,RTORP,Gujarat,Ahmedabad West,2019
CAND_2019_GUJARAT_AMRELI_BJP_KACHHADIYA_NARANBHAI_BHIKHABHAI,KACHHADIYA NARANBHAI BHIKHABHAI,Kachhadiya Naranbhai Bhikhabhai,BJP,Gujarat,Amreli,2019
CAND_2019_GUJARAT_AMRELI_BSP_CHAUHAN_RAVJIBHAI_MULABHAI,CHAUHAN RAVJIBHAI MULABHAI,Chauhan Ravjibhai Mulabhai,BSP,Gujarat,Amreli,2019
CAND_2019_GUJARAT_AMRELI_INC_PARESH_DHANANI,PARESH DHANANI,Paresh Dhanani,INC,Gujarat,Amreli,2019
CAND_2019_GUJARAT_AMRELI_IND_VALODARA_VRAJLAL_JIVABHAI,VALODARA VRAJLAL JIVABHAI,Valodara Vrajlal Jivabhai,IND,Gujarat,Amreli,2019
CAND_2019_GUJARAT_AMRELI_IND_HIMMAT_BAGDA,HIMMAT BAGDA,Himmat Bagda,IND,Gujarat,Amreli,2019
CAND_2019_GUJARAT_AMRELI_IND_MEHTA_NANALAL_KALIDAS,MEHTA NANALAL KALIDAS,Mehta Nanalal Kalidas,IND,Gujarat,Amreli,2019
CAND_2019_GUJARAT_AMRELI_IND_NATHALAL_SUKHADIYA,NATHALAL SUKHADIYA,Nathalal Sukhadiya,IND,Gujarat,Amreli,2019
CAND_2019_GUJARAT_AMRELI_IND_R_S_GOSAI,R.S. GOSAI,R.S. Gosai,IND,Gujarat,Amreli,2019
CAND_2019_GUJARAT_AMRELI_IND_CHAUHAN_DAYABHAI_BHAGVANBHAI,CHAUHAN DAYABHAI BHAGVANBHAI,Chauhan Dayabhai Bhagvanbhai,IND,Gujarat,Amreli,2019
CAND_2019_GUJARAT_AMRELI_IND_DAYALA_SHUBHASHBHAI_PARABATBHAI,DAYALA SHUBHASHBHAI PARABATBHAI,Dayala Shubhashbhai Parabatbhai,IND,Gujarat,Amreli,2019
CAND_2019_GUJARAT_AMRELI_IND_JERAMBHAI_R_PARMAR,JERAMBHAI R. PARMAR,Jerambhai R. Parmar,IND,Gujarat,Amreli,2019
CAND_2019_GUJARAT_AMRELI_NOTA_NOTA,NOTA,NOTA,NOTA,Gujarat,Amreli,2019
CAND_2019_GUJARAT_AMRELI_VPP_DHAPA_DHARAMSHIBHAI_RAMJIBHAI,DHAPA DHARAMSHIBHAI RAMJIBHAI,Dhapa Dharamshibhai Ramjibhai,VPP,Gujarat,Amreli,2019
CAND_2019_GUJARAT_ANAND_ABJS_BHATT_ASHISHKUMAR_MANOJKUMAR,BHATT ASHISHKUMAR MANOJKUMAR,BHATT ASHISHKUMAR MANOJKUMAR,ABJS,Gujarat,Anand,2019
CAND_2019_GUJARAT_ANAND_BJP_PATEL_MITESH_RAMESHBHAI_BAKABHAI,PATEL MITESH RAMESHBHAI BAKABHAI,PATEL MITESH RAMESHBHAI (BAKABHAI),BJP,Gujarat,Anand,2019
CAND_2019_GUJARAT_ANAND_BSP_VANKAR_RAMESHBHAI_VALJIBHAI,VANKAR RAMESHBHAI VALJIBHAI,VANKAR RAMESHBHAI VALJIBHAI,BSP,Gujarat,Anand,2019
CAND_2019_GUJARAT_ANAND_INC_BHARATBHAI_MADHAVSINH_SOLANKI,BHARATBHAI MADHAVSINH SOLANKI,BHARATBHAI MADHAVSINH SOLANKI,INC,Gujarat,Anand,2019
CAND_2019_GUJARAT_ANAND_IND_HITENDRASINH_MOHANSINH_PARMAR,HITENDRASINH MOHANSINH PARMAR,HITENDRASINH MOHANSINH PARMAR,IND,Gujarat,Anand,2019
CAND_2019_GUJARAT_ANAND_IND_BHARATBHAI_SOLANKI,BHARATBHAI SOLANKI,BHARATBHAI SOLANKI,IND,Gujarat,Anand,2019
CAND_2019_GUJARAT_ANAND_IND_SANTOLKUMAR_MAHIJIBHAI_PATEL_BAKABHAI,SANTOLKUMAR MAHIJIBHAI PATEL BAKABHAI,SANTOLKUMAR MAHIJIBHAI PATEL (BAKABHAI),IND,Gujarat,Anand,2019
CAND_2019_GUJARAT_ANAND_IND_CHAVDA_KAUSHIKKUMAR,CHAVDA KAUSHIKKUMAR,CHAVDA KAUSHIKKUMAR,IND,Gujarat,Anand,2019
CAND_2019_GUJARAT_ANAND_IND_KEYUR_PRAVINBHAI_PATEL_BAKABHAI,KEYUR PRAVINBHAI PATEL BAKABHAI,KEYUR PRAVINBHAI PATEL (BAKABHAI),IND,Gujarat,Anand,2019
CAND_2019_GUJARAT_ANAND_NOTA_NOTA,NOTA,NOTA,NOTA,Gujarat,Anand,2019
CAND_2019_GUJARAT_ANAND_RTORP_BHATT_SUNILKUMAR_NARENDRABHAI,BHATT SUNILKUMAR NARENDRABHAI,BHATT SUNILKUMAR NARENDRABHAI,RTORP,Gujarat,Anand,2019
CAND_2019_GUJARAT_BANASKANTHA_BJP_PARBATBHAI_SAVABHAI_PATEL,PARBATBHAI SAVABHAI PATEL,PARBATBHAI SAVABHAI PATEL,BJP,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BANASKANTHA_BSP_TEJABHAI_NETHIBHAI_RABARI,TEJABHAI NETHIBHAI RABARI,TEJABHAI NETHIBHAI RABARI,BSP,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BANASKANTHA_GAGUP_THAKOR_MELAJI_MADARSINH,THAKOR MELAJI MADARSINH,THAKOR MELAJI MADARSINH,GAGUP,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BANASKANTHA_INC_PARTHIBHAI_GALBABHAI_BHATOL,PARTHIBHAI GALBABHAI BHATOL,PARTHIBHAI GALBABHAI BHATOL,INC,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BANASKANTHA_IND_THAKOR_SWARUPJI_SARDARJI,THAKOR SWARUPJI SARDARJI,THAKOR SWARUPJI SARDARJI,IND,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BANASKANTHA_IND_PUROHIT_SHYAMABEN_NARANBHAI,PUROHIT SHYAMABEN NARANBHAI,PUROHIT SHYAMABEN NARANBHAI,IND,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BANASKANTHA_IND_MADHU_NIRUPABEN,MADHU NIRUPABEN,MADHU NIRUPABEN,IND,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BANASKANTHA_IND_PARSANI_IBRAHIMBHAI_PIRABHAI,PARSANI IBRAHIMBHAI PIRABHAI,PARSANI IBRAHIMBHAI PIRABHAI,IND,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BANASKANTHA_IND_PARMAR_CHHAGANCHANDRARAJ_DHANABHAI,PARMAR CHHAGANCHANDRARAJ DHANABHAI,PARMAR CHHAGANCHANDRARAJ DHANABHAI,IND,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BANASKANTHA_IND_DR_CHANDRA_BEN,DR. CHANDRA BEN,DR. CHANDRA BEN,IND,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BANASKANTHA_IND_CHARAMTA_BHARATKUMAR_KHEMABHAI,CHARAMTA BHARATKUMAR KHEMABHAI,CHARAMTA BHARATKUMAR KHEMABHAI,IND,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BANASKANTHA_IND_DESAI_ISHVARBHAI_MAHADEVBHAI,DESAI ISHVARBHAI MAHADEVBHAI,DESAI ISHVARBHAI MAHADEVBHAI,IND,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BANASKANTHA_IND_PADHIYAR_BHARATKUMAR_ISHVARLAL,PADHIYAR BHARATKUMAR ISHVARLAL,PADHIYAR BHARATKUMAR ISHVARLAL,IND,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BANASKANTHA_IND_JAGDISHJI_PARTHIJI_DHARANI,JAGDISHJI PARTHIJI DHARANI,JAGDISHJI PARTHIJI DHARANI,IND,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BANASKANTHA_NOTA_NOTA,NOTA,NOTA,NOTA,Gujarat,Banaskantha,2019
CAND_2019_GUJARAT_BARDOLI_BARESP_GAMIT_MOHANBHAI_BABUBHAI,GAMIT MOHANBHAI BABUBHAI,GAMIT MOHANBHAI BABUBHAI,BARESP,Gujarat,Bardoli,2019
CAND_2019_GUJARAT_BARDOLI_BJP_PARBHUBHAI_NAGARBHAI_VASAVA,PARBHUBHAI NAGARBHAI VASAVA,PARBHUBHAI NAGARBHAI VASAVA,BJP,Gujarat,Bardoli,2019
CAND_2019_GUJARAT_BARDOLI_BSP_DINESHBHAI_GULABBHAI_CHAUDHARI,DINESHBHAI GULABBHAI CHAUDHARI,DINESHBHAI GULABBHAI CHAUDHARI,BSP,Gujarat,Bardoli,2019
CAND_2019_GUJARAT_BARDOLI_BTP_VASAVA_UTTAMBHAI_SOMABHAI,VASAVA UTTAMBHAI SOMABHAI,VASAVA UTTAMBHAI SOMABHAI,BTP,Gujarat,Bardoli,2019
CAND_2019_GUJARAT_BARDOLI_INC_CHAUDHARI_DR_TUSHARBHAI_AMARSINHBHAI,CHAUDHARI DR. TUSHARBHAI AMARSINHBHAI,CHAUDHARI DR. TUSHARBHAI AMARSINHBHAI,INC,Gujarat,Bardoli,2019
CAND_2019_GUJARAT_BARDOLI_IND_VASAVA_FATESINGBHAI_VAHRIYABHAI,VASAVA FATESINGBHAI VAHRIYABHAI,VASAVA FATESINGBHAI VAHRIYABHAI,IND,Gujarat,Bardoli,2019
CAND_2019_GUJARAT_BARDOLI_IND_SURESHBHAI_MOTIYABHAI_CHAUDHARI,SURESHBHAI MOTIYABHAI CHAUDHARI,SURESHBHAI MOTIYABHAI CHAUDHARI,IND,Gujarat,Bardoli,2019
CAND_2019_GUJARAT_BARDOLI_IND_UMEDBHAI_BHIMSINGBHAI_GAMIT,UMEDBHAI BHIMSINGBHAI GAMIT,UMEDBHAI BHIMSINGBHAI GAMIT,IND,Gujarat,Bardoli,2019
CAND_2019_GUJARAT_BARDOLI_IND_PRAGNESHBHAI_RATILAL_CHAUDHARI,PRAGNESHBHAI RATILAL CHAUDHARI,PRAGNESHBHAI RATILAL CHAUDHARI,IND,Gujarat,Bardoli,2019
CAND_2019_GUJARAT_BARDOLI_IND_ARVINDBHAI_BHANABHAI_RATHOD,ARVINDBHAI BHANABHAI RATHOD,ARVINDBHAI BHANABHAI RATHOD,IND,Gujarat,Bardoli,2019
CAND_2019_GUJARAT_BARDOLI_NOTA_NOTA,NOTA,NOTA,NOTA,Gujarat,Bardoli,2019
CAND_2019_GUJARAT_BARDOLI_STBSP_GAMIT_SURESHBHAI_BABUBHAI,GAMIT SURESHBHAI BABUBHAI,GAMIT SURESHBHAI BABUBHAI,STBSP,Gujarat,Bardoli,2019
CAND_2019_GUJARAT_BARDOLI_SVPP_GAMIT_KAUSHIKBHAI_VIRENDRABHAI,GAMIT KAUSHIKBHAI VIRENDRABHAI,GAMIT KAUSHIKBHAI VIRENDRABHAI,SVPP,Gujarat,Bardoli,2019
CAND_2019_GUJARAT_BHARUCH_ADPT_SABBIRBHAI_MUSABHAI_PATEL,SABBIRBHAI MUSABHAI PATEL,Sabbirbhai Musabhai Patel,ADPT,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_BJP_MANSUKHBHAI_DHANJIBHAI_VASAVA,MANSUKHBHAI DHANJIBHAI VASAVA,Mansukhbhai Dhanjibhai Vasava,BJP,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_BMUP_SUKHDEV_BHIKHABHAI_VASAVA,SUKHDEV BHIKHABHAI VASAVA,Sukhdev Bhikhabhai Vasava,BMUP,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_BSP_VASAVA_RAJESHBHAI_CHIMANBHAI,VASAVA RAJESHBHAI CHIMANBHAI,Vasava Rajeshbhai Chimanbhai,BSP,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_BTP_CHHOTUBHAI_AMARSINH_VASAVA,CHHOTUBHAI AMARSINH VASAVA,Chhotubhai Amarsinh Vasava,BTP,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_INC_SHERKHAN_ABDULSAKUR_PATHAN,SHERKHAN ABDULSAKUR PATHAN,Sherkhan Abdulsakur Pathan,INC,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_IND_SINDHA_KIRITSINH_ALIAS_JALAMSINH_NATHUBAVA,SINDHA KIRITSINH ALIAS JALAMSINH NATHUBAVA,Sindha Kiritsinh Alias Jalamsinh Nathubava,IND,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_IND_VASAVA_NAVINBHAI_HIMMATBHAI,VASAVA NAVINBHAI HIMMATBHAI,Vasava Navinbhai Himmatbhai,IND,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_IND_SOLANKI_RAJESHBHAI_LALLUBHAI,SOLANKI RAJESHBHAI LALLUBHAI,Solanki Rajeshbhai Lallubhai,IND,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_IND_VIKRAMSINH_DALSUKHBHAI_GOHIL,VIKRAMSINH DALSUKHBHAI GOHIL,Vikramsinh Dalsukhbhai Gohil,IND,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_IND_SAPA_RAFIKBHAI_SULEMANBHAI,SAPA RAFIKBHAI SULEMANBHAI,Sapa Rafikbhai Sulemanbhai,IND,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_IND_ASHOKCHANDRA_BHIKHUBHAI_PARMAR,ASHOKCHANDRA BHIKHUBHAI PARMAR,Ashokchandra Bhikhubhai Parmar,IND,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_IND_MUKHTIYAR_ABDULRAHIM_SHAIKH_BANSIMAMA,MUKHTIYAR ABDULRAHIM SHAIKH BANSIMAMA,Mukhtiyar Abdulrahim Shaikh (BansiMama),IND,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_IND_PATEL_IMRAN_UMARJIBHAI,PATEL IMRAN UMARJIBHAI,Patel Imran Umarjibhai,IND,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_IND_JITENDRA_PARMAR_JITU_CHOWKIDAR,JITENDRA PARMAR JITU CHOWKIDAR,Jitendra Parmar (Jitu Chowkidar),IND,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_NOTA_NOTA,NOTA,NOTA,NOTA,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_SANVP_PATHAN_SALIMKHAN_SADIKKHAN,PATHAN SALIMKHAN SADIKKHAN,Pathan Salimkhan Sadikkhan,SANVP,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHARUCH_YJJP_VASHI_NARENDRASINH_RANDHIRSINH,VASHI NARENDRASINH RANDHIRSINH,Vashi Narendrasinh Randhirsinh,YJJP,Gujarat,Bharuch,2019
CAND_2019_GUJARAT_BHAVNAGAR_BJP_DR_BHARATIBEN_DHIRUBHAI_SHIYAL,DR.BHARATIBEN DHIRUBHAI SHIYAL,DR.BHARATIBEN DHIRUBHAI SHIYAL,BJP,Gujarat,Bhavnagar,2019
CAND_2019_GUJARAT_BHAVNAGAR_BSP_VIJAYKUMAR_RAMABHAI_MAKADIYA,VIJAYKUMAR RAMABHAI MAKADIYA,VIJAYKUMAR RAMABHAI MAKADIYA,BSP,Gujarat,Bhavnagar,2019
CAND_2019_GUJARAT_BHAVNAGAR_INC_PATEL_MANHARBHAI_NAGJIBHAI_VASANI,PATEL MANHARBHAI NAGJIBHAI VASANI,PATEL MANHARBHAI NAGJIBHAI (VASANI),INC,Gujarat,Bhavnagar,2019
CAND_2019_GUJARAT_BHAVNAGAR_IND_HARESHBHAI_BABUBHAI_VEGAD_HARABHAI,HARESHBHAI BABUBHAI VEGAD HARABHAI,HARESHBHAI BABUBHAI VEGAD (HARABHAI),IND,Gujarat,Bhavnagar,2019
CAND_2019_GUJARAT_BHAVNAGAR_IND_SITAPARA_SAGARBHAI_BHURABHAI,SITAPARA SAGARBHAI BHURABHAI,SITAPARA SAGARBHAI BHURABHAI,IND,Gujarat,Bhavnagar,2019
CAND_2019_GUJARAT_BHAVNAGAR_IND_CHAMPABEN_ZAVERBHAI_CHAUHAN,CHAMPABEN ZAVERBHAI CHAUHAN,CHAMPABEN ZAVERBHAI CHAUHAN,IND,Gujarat,Bhavnagar,2019
CAND_2019_GUJARAT_BHAVNAGAR_IND_CHAUHAN_AJAYKUMAR_RAMRATANSINH_AMIT_CHAUHAN,CHAUHAN AJAYKUMAR RAMRATANSINH AMIT CHAUHAN,CHAUHAN AJAYKUMAR RAMRATANSINH (AMIT CHAUHAN),IND,Gujarat,Bhavnagar,2019
CAND_2019_GUJARAT_BHAVNAGAR_JSVP_RAMDEVSINH_BHARATSINH_ZALA,RAMDEVSINH BHARATSINH ZALA,RAMDEVSINH BHARATSINH ZALA,JSVP,Gujarat,Bhavnagar,2019
CAND_2019_GUJARAT_BHAVNAGAR_NOTA_NOTA,NOTA,NOTA,NOTA,Gujarat,Bhavnagar,2019
CAND_2019_GUJARAT_BHAVNAGAR_SVPP_SONDHARVA_BHARATBHAI_KANJIBHAI,SONDHARVA BHARATBHAI KANJIBHAI,SONDHARVA BHARATBHAI KANJIBHAI,SVPP,Gujarat,Bhavnagar,2019
CAND_2019_GUJARAT_BHAVNAGAR_VPP_DHAPA_DHARAMSHIBHAI_RAMJIBHAI,DHAPA DHARAMSHIBHAI RAMJIBHAI,DHAPA DHARAMSHIBHAI RAMJIBHAI,VPP,Gujarat,Bhavnagar,2019
CAND_2019_GUJARAT_CHHOTA_UDAIPUR_BJP_RATHVA_GITABEN_VAJESINGBHAI,RATHVA GITABEN VAJESINGBHAI,RATHVA GITABEN VAJESINGBHAI,BJP,Gujarat,Chhota Udaipur,2019
CAND_2019_GUJARAT_CHHOTA_UDAIPUR_BSP_RATHVA_FURKANBHAI_BALAJIBHAI,RATHVA FURKANBHAI BALAJIBHAI,RATHVA FURKANBHAI BALAJIBHAI,BSP,Gujarat,Chhota Udaipur,2019
CAND_2019_GUJARAT_CHHOTA_UDAIPUR_BTP_VASAVA_RAJESH_SOMABHAI,VASAVA RAJESH SOMABHAI,VASAVA RAJESH SOMABHAI,BTP,Gujarat,Chhota Udaipur,2019
CAND_2019_GUJARAT_CHHOTA_UDAIPUR_INC_RATHAVA_RANJITSINH_MOHANSINH,RATHAVA RANJITSINH MOHANSINH,RATHAVA RANJITSINH MOHANSINH,INC,Gujarat,Chhota Udaipur,2019
CAND_2019_GUJARAT_CHHOTA_UDAIPUR_IND_RATHVA_MAGANBHAI_CHATHIYABHAI,RATHVA MAGANBHAI CHATHIYABHAI,RATHVA MAGANBHAI CHATHIYABHAI,IND,Gujarat,Chhota Udaipur,2019
CAND_2019_GUJARAT_CHHOTA_UDAIPUR_IND_RATHVA_BHAVSINGBHAI_NAMARSINGBHAI,RATHVA BHAVSINGBHAI NAMARSINGBHAI,RATHVA BHAVSINGBHAI NAMARSINGBHAI,IND,Gujarat,Chhota Udaipur,2019
CAND_2019_GUJARAT_CHHOTA_UDAIPUR_IND_UMESH_JANGUBHAI_RATHAWA,UMESH JANGUBHAI RATHAWA,UMESH JANGUBHAI RATHAWA,IND,Gujarat,Chhota Udaipur,2019
CAND_2019_GUJARAT_CHHOTA_UDAIPUR_IND_PRAVINBHAI_DHURSINGBHAI_RATHVA,PRAVINBHAI DHURSINGBHAI RATHVA,PRAVINBHAI DHURSINGBHAI RATHVA,IND,Gujarat,Chhota Udaipur,2019
CAND_2019_GUJARAT_CHHOTA_UDAIPUR_NOTA_NOTA,NOTA,NOTA,NOTA,Gujarat,Chhota Udaipur,2019
CAND_2019_GUJARAT_DAHOD_BJP_JASHVANTSINH_SUMANBHAI_BHABHOR,JASHVANTSINH SUMANBHAI BHABHOR,JASHVANTSINH SUMANBHAI BHABHOR,BJP,Gujarat,Dahod,2019
CAND_2019_GUJARAT_DAHOD_BNJD_JAGDISHBHAI_MANILAL_MEDA,JAGDISHBHAI MANILAL MEDA,JAGDISHBHAI MANILAL MEDA,BNJD,Gujarat,Dahod,2019
CAND_2019_GUJARAT_DAHOD_BSP_BHABHOR_DHULABHAI_DITABHAI,BHABHOR DHULABHAI DITABHAI,BHABHOR DHULABHAI DITABHAI,BSP,Gujarat,Dahod,2019
CAND_2019_GUJARAT_DAHOD_HND_KALARA_RAMSINGBHAI_NANJIBHAI,KALARA RAMSINGBHAI NANJIBHAI,KALARA RAMSINGBHAI NANJIBHAI,HND,Gujarat,Dahod,2019
