state,district,survey,survey_year,fertility_rate,electricity_pct,improved_sanitation_pct,lpg_pct,mobile_phone_pct,bank_account_pct,women_secondary_edu_pct,female_literacy_pct,male_literacy_pct,wealth_index_mean,urban_pct,household_count,person_count,state_key,district_key,district_panel_id,nfhs4_sdist_code,district_name_source
Uttar Pradesh,Kheri,NFHS-5,2020,,100.0,100.0,50.0,50.0,50.0,,,,70472.0,100.0,2,,UTTAR PRADESH,KHERI,UTTAR PRADESH__KHERI__NFHS-5,,
Uttar Pradesh,LALITPUR,NFHS-4,2016,,18.277134560743665,8.97057059893151,3.6554269121487337,0.0,,,,,,0.0,56,,UTTAR PRADESH,LALITPUR,UTTAR PRADESH__LALITPUR__NFHS-4,,state_file_census_name
Uttar Pradesh,LUCKNOW,NFHS-4,2016,,37.54470432264077,28.069301465760716,7.470504714771904,1.867626178692976,,,,,,29.882018859087616,53,,UTTAR PRADESH,LUCKNOW,UTTAR PRADESH__LUCKNOW__NFHS-4,,state_file_census_name
Uttar Pradesh,Lucknow,NFHS-5,2020,,100.0,100.0,100.0,100.0,50.0,,,,160233.0,100.0,2,,UTTAR PRADESH,LUCKNOW,UTTAR PRADESH__LUCKNOW__NFHS-5,,
Uttar Pradesh,MAHAMAYA NAGAR,NFHS-4,2016,,45.740180844325984,41.9524662333951,27.131460781873272,10.645064087281392,,,,,,21.928062053205387,138,,UTTAR PRADESH,MAHAMAYA NAGAR,UTTAR PRADESH__MAHAMAYA NAGAR__NFHS-4,,state_file_census_name
Uttar Pradesh,MAHOBA,NFHS-4,2016,,30.78323560492347,26.557523056797063,9.280451106778266,4.124644936345896,,,,,,30.934837022594223,99,,UTTAR PRADESH,MAHOBA,UTTAR PRADESH__MAHOBA__NFHS-4,,state_file_census_name
Uttar Pradesh,MAHRAJGANJ,NFHS-4,2016,,68.18181818181817,9.090909090909092,0.0,0.0,,,,,,0.0,22,,UTTAR PRADESH,MAHRAJGANJ,UTTAR PRADESH__MAHRAJGANJ__NFHS-4,,state_file_census_name
Uttar Pradesh,MAINPURI,NFHS-4,2016,,43.894525888592405,41.92137285884974,23.469763348191847,10.718783823046245,,,,,,37.20962090260277,143,,UTTAR PRADESH,MAINPURI,UTTAR PRADESH__MAINPURI__NFHS-4,,state_file_census_name
Uttar Pradesh,MATHURA,NFHS-4,2016,,39.94841896880813,35.500421025758556,10.733629754396624,6.006744357617393,,,,,,13.083065128288334,162,,UTTAR PRADESH,MATHURA,UTTAR PRADESH__MATHURA__NFHS-4,,state_file_census_name
Uttar Pradesh,MAU,NFHS-4,2016,,62.42057590420185,34.28304905769411,24.931454212782526,7.043596455328643,,,,,,31.865538097571456,363,,UTTAR PRADESH,MAU,UTTAR PRADESH__MAU__NFHS-4,,state_file_census_name
Uttar Pradesh,MEERUT,NFHS-4,2016,,27.83324130268825,10.443462295193951,8.745890122397123,1.3964261455923956,,,,,,7.468721657273266,228,,UTTAR PRADESH,MEERUT,UTTAR PRADESH__MEERUT__NFHS-4,,state_file_census_name
Uttar Pradesh,MORADABAD,NFHS-4,2016,,85.03520620187814,70.47308304410933,55.12494442784568,17.900457283240414,,,,,,67.730177837808,125,,UTTAR PRADESH,MORADABAD,UTTAR PRADESH__MORADABAD__NFHS-4,,state_file_census_name
Uttar Pradesh,MUZAFFARNAGAR,NFHS-4,2016,,26.66666666666667,3.333333333333334,13.333333333333336,6.666666666666668,,,,,,0.0,30,,UTTAR PRADESH,MUZAFFARNAGAR,UTTAR PRADESH__MUZAFFARNAGAR__NFHS-4,,state_file_census_name
Uttar Pradesh,Mahamaya Nagar,NFHS-5,2020,,100.0,48.986337597681626,74.4931687988408,72.40292708054005,25.50683120115919,,,,79681.09541673498,48.986337597681626,4,,UTTAR PRADESH,MAHAMAYA NAGAR,UTTAR PRADESH__MAHAMAYA NAGAR__NFHS-5,,
Uttar Pradesh,Mainpuri,NFHS-5,2020,,50.0,0.0,0.0,0.0,0.0,,,,-82482.0,0.0,2,,UTTAR PRADESH,MAINPURI,UTTAR PRADESH__MAINPURI__NFHS-5,,
Uttar Pradesh,Mathura,NFHS-5,2020,,100.0,0.0,0.0,100.0,100.0,,,,-25819.0,0.0,1,,UTTAR PRADESH,MATHURA,UTTAR PRADESH__MATHURA__NFHS-5,,
Uttar Pradesh,Meerut,NFHS-5,2020,,70.42858280425874,15.196135142828798,8.786380593994233,7.591734719981255,32.02841268201153,,,,-57945.36957762935,43.51786842917907,23,,UTTAR PRADESH,MEERUT,UTTAR PRADESH__MEERUT__NFHS-5,,
Uttar Pradesh,Moradabad,NFHS-5,2020,,75.03857728161523,43.57729141624662,21.77976805864015,2.8544454430008988,13.99181007174234,,,,-34730.44258879274,42.41530459313386,20,,UTTAR PRADESH,MORADABAD,UTTAR PRADESH__MORADABAD__NFHS-5,,
Uttar Pradesh,Muzaffarnagar,NFHS-5,2020,,87.85689521698448,39.284476084922474,34.46905353323828,15.963420415812688,38.28936916603547,,,,-6160.439362186862,27.14137130190697,9,,UTTAR PRADESH,MUZAFFARNAGAR,UTTAR PRADESH__MUZAFFARNAGAR__NFHS-5,,
Uttar Pradesh,PILIBHIT,NFHS-4,2016,,62.94650963602745,30.16204477888593,27.11960813580594,7.025440556431414,,,,,,36.33384280720771,230,,UTTAR PRADESH,PILIBHIT,UTTAR PRADESH__PILIBHIT__NFHS-4,,state_file_census_name
Uttar Pradesh,PRATAPGARH,NFHS-4,2016,,9.66234222249301,11.0240379743379,0.6826909538926861,2.0601865214550417,,,,,,16.125154409522303,146,,UTTAR PRADESH,PRATAPGARH,UTTAR PRADESH__PRATAPGARH__NFHS-4,,state_file_census_name
Uttar Pradesh,RAE BARELI,NFHS-4,2016,,12.839791043555271,25.73483839041414,0.4790453311308079,0.9826301700538224,,,,,,0.0,204,,UTTAR PRADESH,RAE BARELI,UTTAR PRADESH__RAE BARELI__NFHS-4,,state_file_census_name
Uttar Pradesh,RAMPUR,NFHS-4,2016,,44.082132936650346,35.79068840362552,34.666041026813886,7.893722525305312,,,,,,33.87488713796024,103,,UTTAR PRADESH,RAMPUR,UTTAR PRADESH__RAMPUR__NFHS-4,,state_file_census_name
Uttar Pradesh,Rae Bareli,NFHS-5,2020,,25.49518994111552,24.834936686294824,0.0,0.0,74.50481005888447,,,,-68985.09474446421,0.6602532548207001,5,,UTTAR PRADESH,RAE BARELI,UTTAR PRADESH__RAE BARELI__NFHS-5,,
Uttar Pradesh,Rampur,NFHS-5,2020,,91.1755316673176,30.828786833227777,24.553143206658675,13.881233393301269,17.153208368663147,,,,-43276.49402930369,47.05319000390568,14,,UTTAR PRADESH,RAMPUR,UTTAR PRADESH__RAMPUR__NFHS-5,,
Uttar Pradesh,SANT KABIR NAGAR,NFHS-4,2016,,27.507117852547925,12.88720059896629,3.896152594746769,0.9807793424697504,,,,,,8.788286177332113,314,,UTTAR PRADESH,SANT KABIR NAGAR,UTTAR PRADESH__SANT KABIR NAGAR__NFHS-4,,state_file_census_name
Uttar Pradesh,SHAHJAHANPUR,NFHS-4,2016,,41.363101529355184,20.507401470599863,15.790999527607072,1.572133980997598,,,,,,33.01481360094956,62,,UTTAR PRADESH,SHAHJAHANPUR,UTTAR PRADESH__SHAHJAHANPUR__NFHS-4,,state_file_census_name
Uttar Pradesh,SHRAWASTI,NFHS-4,2016,,20.573602525025493,2.702458363302771,1.6075608677492883,0.5317811790727304,,,,,,0.0,185,,UTTAR PRADESH,SHRAWASTI,UTTAR PRADESH__SHRAWASTI__NFHS-4,,state_file_census_name
Uttar Pradesh,SIDDHARTHNAGAR,NFHS-4,2016,,26.26100688166526,8.116888739778949,3.5838749931473526,1.0324212531989403,,,,,,0.0,199,,UTTAR PRADESH,SIDDHARTHNAGAR,UTTAR PRADESH__SIDDHARTHNAGAR__NFHS-4,,state_file_census_name
Uttar Pradesh,SITAPUR,NFHS-4,2016,,27.756318975062204,14.72250828617763,6.176843490468426,2.278457722248736,,,,,,10.632802703827435,126,,UTTAR PRADESH,SITAPUR,UTTAR PRADESH__SITAPUR__NFHS-4,,state_file_census_name
Uttar Pradesh,SULTANPUR,NFHS-4,2016,,16.853980858297664,10.29105012989959,5.145525064949794,1.1434500144332875,,,,,,0.0,170,,UTTAR PRADESH,SULTANPUR,UTTAR PRADESH__SULTANPUR__NFHS-4,,state_file_census_name
Uttar Pradesh,Saharanpur,NFHS-5,2020,,96.24460587515382,23.5616557435176,30.935407756075012,7.818536452772099,34.98928676916327,,,,-28325.36683722523,39.91369400246115,30,,UTTAR PRADESH,SAHARANPUR,UTTAR PRADESH__SAHARANPUR__NFHS-5,,
Uttar Pradesh,Sambhal,NFHS-5,2020,,25.594067557263216,0.7920900763509572,0.7920900763509572,0.7920900763509572,25.594067557263216,,,,-81438.41228366616,0.7920900763509572,5,,UTTAR PRADESH,SAMBHAL,UTTAR PRADESH__SAMBHAL__NFHS-5,,
Uttar Pradesh,Shahjahanpur,NFHS-5,2020,,100.0,100.0,53.94072746616264,46.05927253383736,100.0,,,,65513.80171005876,100.0,3,,UTTAR PRADESH,SHAHJAHANPUR,UTTAR PRADESH__SHAHJAHANPUR__NFHS-5,,
Uttar Pradesh,Shamli,NFHS-5,2020,,74.75228931849065,24.256867955471957,24.256867955471957,24.256867955471957,49.504578636981314,,,,-27860.82344842999,24.256867955471957,5,,UTTAR PRADESH,SHAMLI,UTTAR PRADESH__SHAMLI__NFHS-5,,
Uttar Pradesh,Sultanpur,NFHS-5,2020,,33.170530400904184,33.170530400904184,32.282177525716584,32.282177525716584,32.282177525716584,,,,-44383.37234012089,33.170530400904184,5,,UTTAR PRADESH,SULTANPUR,UTTAR PRADESH__SULTANPUR__NFHS-5,,
Uttar Pradesh,UNNAO,NFHS-4,2016,,32.21271239312,32.932420624995444,21.01443239404691,2.8738104208553548,,,,,,30.818232271720696,139,,UTTAR PRADESH,UNNAO,UTTAR PRADESH__UNNAO__NFHS-4,,state_file_census_name
Uttar Pradesh,Unnao,NFHS-5,2020,,100.0,0.0,0.0,0.0,0.0,,,,-49339.0,0.0,2,,UTTAR PRADESH,UNNAO,UTTAR PRADESH__UNNAO__NFHS-5,,
West Bengal,BANKURA,NFHS-4,2016,,2.7573404478141357,18.1790076358054,0.0,0.0,,,,,,9.293084875731616,385,,WEST BENGAL,BANKURA,WEST BENGAL__BANKURA__NFHS-4,,state_file_census_name
West Bengal,BARDDHAMAN,NFHS-4,2016,,17.910265244729892,38.05162316278836,5.720079767826458,1.0733467104058074,,,,,,8.58677368324646,296,,WEST BENGAL,BARDDHAMAN,WEST BENGAL__BARDDHAMAN__NFHS-4,,state_file_census_name
West Bengal,BIRBHUM,NFHS-4,2016,,66.0995199034456,75.55496152542389,33.07259948860392,19.125146043982472,,,,,,67.36624525603135,427,,WEST BENGAL,BIRBHUM,WEST BENGAL__BIRBHUM__NFHS-4,,state_file_census_name
West Bengal,DAKSHIN DINAJPUR,NFHS-4,2016,,34.208939288419614,31.56793876214407,8.997575411522662,10.119307696654351,,,,,,26.9974696606618,147,,WEST BENGAL,DAKSHIN DINAJPUR,WEST BENGAL__DAKSHIN DINAJPUR__NFHS-4,,state_file_census_name
West Bengal,DARJILING,NFHS-4,2016,,0.0,26.923076923076923,0.0,0.0,,,,,,0.0,26,,WEST BENGAL,DARJILING,WEST BENGAL__DARJILING__NFHS-4,,state_file_census_name
West Bengal,HAORA,NFHS-4,2016,,27.66567035752255,23.248470232551004,2.113497293868273,0.8453989175473089,,,,,,23.248470232551004,163,,WEST BENGAL,HAORA,WEST BENGAL__HAORA__NFHS-4,,state_file_census_name
West Bengal,HUGLI,NFHS-4,2016,,56.67115915725054,63.31543914854188,12.981061570606547,7.841321338650643,,,,,,32.70068075646223,246,,WEST BENGAL,HUGLI,WEST BENGAL__HUGLI__NFHS-4,,state_file_census_name
West Bengal,JALPAIGURI,NFHS-4,2016,,35.47152322236739,62.35159174260979,2.267250573429876,2.267250573429876,,,,,,27.447981650243968,104,,WEST BENGAL,JALPAIGURI,WEST BENGAL__JALPAIGURI__NFHS-4,,state_file_census_name
West Bengal,KOCH BIHAR,NFHS-4,2016,,49.725728755026985,60.65127504783144,10.16518639539823,2.4091056093164416,,,,,,11.66612765839712,134,,WEST BENGAL,KOCH BIHAR,WEST BENGAL__KOCH BIHAR__NFHS-4,,state_file_census_name
West Bengal,KOLKATA,NFHS-4,2016,,50.50199413921774,51.8657499185251,20.615898796250978,9.832879745896957,,,,,,35.571153778104204,254,,WEST BENGAL,KOLKATA,WEST BENGAL__KOLKATA__NFHS-4,,state_file_census_name
West Bengal,MALDAH,NFHS-4,2016,,19.77027824391969,23.898778163018857,1.5623487650003025,0.4294069552258504,,,,,,4.904891271141695,240,,WEST BENGAL,MALDAH,WEST BENGAL__MALDAH__NFHS-4,,state_file_census_name
West Bengal,MURSHIDABAD,NFHS-4,2016,,31.492129141721325,57.18439756422002,3.831343370768371,0.8911463181715417,,,,,,17.439179956085926,256,,WEST BENGAL,MURSHIDABAD,WEST BENGAL__MURSHIDABAD__NFHS-4,,state_file_census_name
West Bengal,NADIA,NFHS-4,2016,,93.79314226021609,97.17884137037332,40.04598222068103,25.577381497669077,,,,,,100.0,1253,,WEST BENGAL,NADIA,WEST BENGAL__NADIA__NFHS-4,,state_file_census_name
West Bengal,NORTH TWENTY FOUR PARGANAS,NFHS-4,2016,,49.129139827086846,58.77185650994971,11.560696925011817,3.346517530924474,,,,,,37.42015057306458,247,,WEST BENGAL,NORTH TWENTY FOUR PARGANAS,WEST BENGAL__NORTH TWENTY FOUR PARGANAS__NFHS-4,,state_file_census_name
West Bengal,PURULIYA,NFHS-4,2016,,25.031093974116757,15.226459854110766,3.712550526650271,2.970040421320217,,,,,,14.107692001271037,177,,WEST BENGAL,PURULIYA,WEST BENGAL__PURULIYA__NFHS-4,,state_file_census_name
West Bengal,Paschim Barddhaman,NFHS-5,2020,,74.75228931849064,49.50457863698131,49.50457863698131,48.833351511871015,74.75228931849064,,,,2146.967908114432,24.256867955471957,5,,WEST BENGAL,PASCHIM BARDDHAMAN,WEST BENGAL__PASCHIM BARDDHAMAN__NFHS-5,,
West Bengal,Purba Barddhaman,NFHS-5,2020,,59.466329501781054,39.199494252671585,18.932659003562115,18.932659003562115,60.800505747328415,,,,-54398.57058390298,18.932659003562115,5,,WEST BENGAL,PURBA BARDDHAMAN,WEST BENGAL__PURBA BARDDHAMAN__NFHS-5,,
West Bengal,SOUTH TWENTY FOUR PARGANAS,NFHS-4,2016,,33.593605185862394,15.8841512115483,1.7634171623574235,0.8801589133634333,,,,,,0.0,113,,WEST BENGAL,SOUTH TWENTY FOUR PARGANAS,WEST BENGAL__SOUTH TWENTY FOUR PARGANAS__NFHS-4,,state_file_census_name
West Bengal,UTTAR DINAJPUR,NFHS-4,2016,,19.0285943011034,20.95112568542005,1.547377730519848,1.547377730519848,,,,,,0.0,257,,WEST BENGAL,UTTAR DINAJPUR,WEST BENGAL__UTTAR DINAJPUR__NFHS-4,,state_file_census_name
